      Time   FAIRTEN1   FAIRTEN2   FAIRTEN3
    1.3250 0.258845E+07 0.237345E+07 0.231500E+07
    1.3500 0.260438E+07 0.236834E+07 0.230089E+07
    1.3750 0.262460E+07 0.235996E+07 0.228399E+07
    1.4000 0.264692E+07 0.234833E+07 0.226744E+07
    1.4250 0.266902E+07 0.233408E+07 0.225413E+07
    1.4500 0.268884E+07 0.231845E+07 0.224584E+07
    1.4750 0.270468E+07 0.230318E+07 0.224334E+07
    1.5000 0.271573E+07 0.229018E+07 0.224592E+07
    1.5250 0.272183E+07 0.228114E+07 0.225207E+07
    1.5500 0.272398E+07 0.227667E+07 0.225953E+07
    1.5750 0.272348E+07 0.227667E+07 0.226650E+07
    1.6000 0.272218E+07 0.227974E+07 0.227154E+07
    1.6250 0.272229E+07 0.228343E+07 0.227364E+07
    1.6500 0.272538E+07 0.228525E+07 0.227289E+07
    1.6750 0.273270E+07 0.228282E+07 0.226960E+07
    1.7000 0.274445E+07 0.227493E+07 0.226457E+07
    1.7250 0.276002E+07 0.226163E+07 0.225850E+07
    1.7500 0.277805E+07 0.224434E+07 0.225184E+07
    1.7750 0.279639E+07 0.222574E+07 0.224492E+07
    1.8000 0.281250E+07 0.220913E+07 0.223823E+07
    1.8250 0.282406E+07 0.219755E+07 0.223216E+07
    1.8500 0.282910E+07 0.219322E+07 0.222739E+07
    1.8750 0.282638E+07 0.219709E+07 0.222493E+07
    1.9000 0.281564E+07 0.220868E+07 0.222584E+07
    1.9250 0.279748E+07 0.222626E+07 0.223119E+07
    1.9500 0.277360E+07 0.224712E+07 0.224139E+07
    1.9750 0.274652E+07 0.226827E+07 0.225588E+07
    2.0000 0.271891E+07 0.228725E+07 0.227334E+07
    2.0250 0.269358E+07 0.230216E+07 0.229157E+07
    2.0500 0.267286E+07 0.231231E+07 0.230793E+07
    2.0750 0.265819E+07 0.231803E+07 0.232003E+07
    2.1000 0.265051E+07 0.231990E+07 0.232572E+07
    2.1250 0.264928E+07 0.231923E+07 0.232449E+07
    2.1500 0.265322E+07 0.231718E+07 0.231697E+07
    2.1750 0.266059E+07 0.231442E+07 0.230495E+07
    2.2000 0.266879E+07 0.231165E+07 0.229155E+07
    2.2250 0.267514E+07 0.230953E+07 0.228006E+07
    2.2500 0.267774E+07 0.230815E+07 0.227311E+07
    2.2750 0.267504E+07 0.230810E+07 0.227246E+07
    2.3000 0.266607E+07 0.231023E+07 0.227873E+07
    2.3250 0.265112E+07 0.231525E+07 0.229078E+07
    2.3500 0.263147E+07 0.232357E+07 0.230633E+07
    2.3750 0.260896E+07 0.233538E+07 0.232257E+07
    2.4000 0.258557E+07 0.235027E+07 0.233707E+07
    2.4250 0.256353E+07 0.236703E+07 0.234774E+07
    2.4500 0.254478E+07 0.238387E+07 0.235360E+07
    2.4750 0.253069E+07 0.239872E+07 0.235469E+07
    2.5000 0.252174E+07 0.240979E+07 0.235207E+07
    2.5250 0.251786E+07 0.241576E+07 0.234714E+07
    2.5500 0.251783E+07 0.241670E+07 0.234164E+07
    2.5750 0.251991E+07 0.241371E+07 0.233707E+07
    2.6000 0.252224E+07 0.240881E+07 0.233413E+07
    2.6250 0.252288E+07 0.240454E+07 0.233319E+07
    2.6500 0.252011E+07 0.240357E+07 0.233421E+07
    2.6750 0.251317E+07 0.240746E+07 0.233674E+07
    2.7000 0.250185E+07 0.241684E+07 0.234061E+07
    2.7250 0.248660E+07 0.243118E+07 0.234578E+07
    2.7500 0.246898E+07 0.244840E+07 0.235215E+07
    2.7750 0.245087E+07 0.246579E+07 0.235976E+07
    2.8000 0.243459E+07 0.248038E+07 0.236824E+07
    2.8250 0.242242E+07 0.248961E+07 0.237687E+07
    2.8500 0.241608E+07 0.249205E+07 0.238461E+07
    2.8750 0.241698E+07 0.248716E+07 0.238984E+07
    2.9000 0.242529E+07 0.247599E+07 0.239136E+07
    2.9250 0.244057E+07 0.246020E+07 0.238807E+07
    2.9500 0.246161E+07 0.244186E+07 0.237950E+07
    2.9750 0.248626E+07 0.242315E+07 0.236657E+07
    3.0000 0.251214E+07 0.240580E+07 0.235096E+07
    3.0250 0.253704E+07 0.239063E+07 0.233491E+07
    3.0500 0.255880E+07 0.237801E+07 0.232114E+07
    3.0750 0.257606E+07 0.236769E+07 0.231185E+07
    3.1000 0.258808E+07 0.235924E+07 0.230838E+07
    3.1250 0.259490E+07 0.235240E+07 0.231100E+07
    3.1500 0.259759E+07 0.234673E+07 0.231853E+07
    3.1750 0.259761E+07 0.234227E+07 0.232881E+07
    3.2000 0.259688E+07 0.233891E+07 0.233922E+07
    3.2250 0.259731E+07 0.233653E+07 0.234708E+07
    3.2500 0.260061E+07 0.233456E+07 0.235050E+07
    3.2750 0.260819E+07 0.233202E+07 0.234836E+07
    3.3000 0.262040E+07 0.232798E+07 0.234102E+07
    3.3250 0.263696E+07 0.232138E+07 0.232997E+07
    3.3500 0.265704E+07 0.231153E+07 0.231701E+07
    3.3750 0.267910E+07 0.229845E+07 0.230437E+07
    3.4000 0.270139E+07 0.228280E+07 0.229382E+07
    3.4250 0.272207E+07 0.226620E+07 0.228644E+07
    3.4500 0.273964E+07 0.225054E+07 0.228244E+07
    3.4750 0.275310E+07 0.223781E+07 0.228125E+07
    3.5000 0.276182E+07 0.222979E+07 0.228219E+07
    3.5250 0.276623E+07 0.222700E+07 0.228397E+07
    3.5500 0.276723E+07 0.222908E+07 0.228578E+07
    3.5750 0.276628E+07 0.223454E+07 0.228705E+07
    3.6000 0.276505E+07 0.224120E+07 0.228749E+07
    3.6250 0.276516E+07 0.224665E+07 0.228729E+07
    3.6500 0.276826E+07 0.224862E+07 0.228624E+07
    3.6750 0.277525E+07 0.224583E+07 0.228428E+07
    3.7000 0.278627E+07 0.223829E+07 0.228124E+07
    3.7250 0.280099E+07 0.222694E+07 0.227653E+07
    3.7500 0.281844E+07 0.221358E+07 0.226960E+07
    3.7750 0.283683E+07 0.220081E+07 0.226050E+07
    3.8000 0.285429E+07 0.219086E+07 0.224960E+07
    3.8250 0.286889E+07 0.218549E+07 0.223784E+07
    3.8500 0.287889E+07 0.218565E+07 0.222675E+07
    3.8750 0.288316E+07 0.219119E+07 0.221813E+07
    3.9000 0.288125E+07 0.220121E+07 0.221340E+07
    3.9250 0.287332E+07 0.221444E+07 0.221356E+07
    3.9500 0.286020E+07 0.222949E+07 0.221886E+07
    3.9750 0.284342E+07 0.224517E+07 0.222826E+07
    4.0000 0.282468E+07 0.226076E+07 0.223999E+07
    4.0250 0.280573E+07 0.227597E+07 0.225192E+07
    4.0500 0.278854E+07 0.229055E+07 0.226143E+07
    4.0750 0.277419E+07 0.230463E+07 0.226688E+07
    4.1000 0.276321E+07 0.231819E+07 0.226757E+07
    4.1250 0.275581E+07 0.233085E+07 0.226356E+07
    4.1500 0.275132E+07 0.234212E+07 0.225630E+07
    4.1750 0.274853E+07 0.235171E+07 0.224781E+07
    4.2000 0.274614E+07 0.235928E+07 0.224026E+07
    4.2250 0.274267E+07 0.236505E+07 0.223558E+07
    4.2500 0.273665E+07 0.236991E+07 0.223495E+07
    4.2750 0.272724E+07 0.237482E+07 0.223869E+07
    4.3000 0.271420E+07 0.238102E+07 0.224590E+07
    4.3250 0.269755E+07 0.238974E+07 0.225537E+07
    4.3500 0.267808E+07 0.240145E+07 0.226561E+07
    4.3750 0.265719E+07 0.241589E+07 0.227496E+07
    4.4000 0.263635E+07 0.243193E+07 0.228252E+07
    4.4250 0.261703E+07 0.244790E+07 0.228805E+07
    4.4500 0.260065E+07 0.246170E+07 0.229161E+07
    4.4750 0.258823E+07 0.247143E+07 0.229374E+07
    4.5000 0.258011E+07 0.247596E+07 0.229515E+07
    4.5250 0.257617E+07 0.247510E+07 0.229625E+07
    4.5500 0.257583E+07 0.246952E+07 0.229718E+07
    4.5750 0.257784E+07 0.246101E+07 0.229795E+07
    4.6000 0.258077E+07 0.245177E+07 0.229840E+07
    4.6250 0.258316E+07 0.244390E+07 0.229841E+07
    4.6500 0.258374E+07 0.243904E+07 0.229814E+07
    4.6750 0.258148E+07 0.243795E+07 0.229820E+07
    4.7000 0.257592E+07 0.244036E+07 0.229946E+07
    4.7250 0.256723E+07 0.244513E+07 0.230276E+07
    4.7500 0.255609E+07 0.245058E+07 0.230878E+07
    4.7750 0.254366E+07 0.245487E+07 0.231766E+07
    4.8000 0.253136E+07 0.245657E+07 0.232891E+07
    4.8250 0.252078E+07 0.245474E+07 0.234125E+07
    4.8500 0.251320E+07 0.244928E+07 0.235308E+07
    4.8750 0.250974E+07 0.244056E+07 0.236255E+07
    4.9000 0.251099E+07 0.242932E+07 0.236811E+07
    4.9250 0.251680E+07 0.241652E+07 0.236919E+07
    4.9500 0.252667E+07 0.240282E+07 0.236586E+07
    4.9750 0.253958E+07 0.238858E+07 0.235929E+07
    5.0000 0.255426E+07 0.237385E+07 0.235123E+07
    5.0250 0.256928E+07 0.235857E+07 0.234376E+07
    5.0500 0.258340E+07 0.234273E+07 0.233867E+07
    5.0750 0.259568E+07 0.232649E+07 0.233706E+07
    5.1000 0.260537E+07 0.231054E+07 0.233934E+07
    5.1250 0.261266E+07 0.229551E+07 0.234465E+07
    5.1500 0.261798E+07 0.228224E+07 0.235157E+07
    5.1750 0.262206E+07 0.227137E+07 0.235843E+07
    5.2000 0.262606E+07 0.226309E+07 0.236347E+07
    5.2250 0.263103E+07 0.225702E+07 0.236574E+07
    5.2500 0.263822E+07 0.225208E+07 0.236453E+07
    5.2750 0.264832E+07 0.224702E+07 0.236015E+07
    5.3000 0.266150E+07 0.224052E+07 0.235372E+07
    5.3250 0.267773E+07 0.223162E+07 0.234611E+07
    5.3500 0.269641E+07 0.222008E+07 0.233842E+07
    5.3750 0.271639E+07 0.220652E+07 0.233152E+07
    5.4000 0.273657E+07 0.219228E+07 0.232553E+07
    5.4250 0.275561E+07 0.217916E+07 0.232034E+07
    5.4500 0.277236E+07 0.216905E+07 0.231561E+07
    5.4750 0.278588E+07 0.216348E+07 0.231094E+07
    5.5000 0.279560E+07 0.216330E+07 0.230633E+07
    5.5250 0.280168E+07 0.216809E+07 0.230173E+07
    5.5500 0.280447E+07 0.217686E+07 0.229760E+07
    5.5750 0.280470E+07 0.218799E+07 0.229443E+07
    5.6000 0.280348E+07 0.219949E+07 0.229254E+07
    5.6250 0.280185E+07 0.220979E+07 0.229198E+07
    5.6500 0.280099E+07 0.221786E+07 0.229212E+07
    5.6750 0.280181E+07 0.222335E+07 0.229208E+07
    5.7000 0.280484E+07 0.222677E+07 0.229073E+07
    5.7250 0.281019E+07 0.222918E+07 0.228686E+07
    5.7500 0.281748E+07 0.223170E+07 0.227995E+07
    5.7750 0.282602E+07 0.223543E+07 0.226988E+07
    5.8000 0.283496E+07 0.224093E+07 0.225734E+07
    5.8250 0.284309E+07 0.224837E+07 0.224386E+07
    5.8500 0.284947E+07 0.225749E+07 0.223107E+07
    5.8750 0.285349E+07 0.226753E+07 0.222048E+07
    5.9000 0.285457E+07 0.227807E+07 0.221335E+07
    5.9250 0.285268E+07 0.228877E+07 0.221008E+07
    5.9500 0.284824E+07 0.229955E+07 0.221009E+07
    5.9750 0.284188E+07 0.231068E+07 0.221220E+07
    6.0000 0.283440E+07 0.232258E+07 0.221487E+07
    6.0250 0.282671E+07 0.233549E+07 0.221654E+07
    6.0500 0.281973E+07 0.234930E+07 0.221593E+07
    6.0750 0.281383E+07 0.236373E+07 0.221276E+07
    6.1000 0.280954E+07 0.237779E+07 0.220721E+07
    6.1250 0.280674E+07 0.239057E+07 0.220019E+07
    6.1500 0.280503E+07 0.240110E+07 0.219317E+07
    6.1750 0.280394E+07 0.240875E+07 0.218734E+07
    6.2000 0.280245E+07 0.241374E+07 0.218381E+07
    6.2250 0.279977E+07 0.241663E+07 0.218312E+07
    6.2500 0.279527E+07 0.241857E+07 0.218493E+07
    6.2750 0.278825E+07 0.242102E+07 0.218880E+07
    6.3000 0.277852E+07 0.242511E+07 0.219397E+07
    6.3250 0.276626E+07 0.243147E+07 0.219946E+07
    6.3500 0.275189E+07 0.244007E+07 0.220493E+07
    6.3750 0.273622E+07 0.244998E+07 0.221017E+07
    6.4000 0.272027E+07 0.245969E+07 0.221537E+07
    6.4250 0.270507E+07 0.246747E+07 0.222093E+07
    6.4500 0.269169E+07 0.247174E+07 0.222699E+07
    6.4750 0.268087E+07 0.247150E+07 0.223368E+07
    6.5000 0.267305E+07 0.246653E+07 0.224077E+07
    6.5250 0.266845E+07 0.245741E+07 0.224749E+07
    6.5500 0.266694E+07 0.244524E+07 0.225313E+07
    6.5750 0.266779E+07 0.243166E+07 0.225715E+07
    6.6000 0.267031E+07 0.241815E+07 0.225918E+07
    6.6250 0.267378E+07 0.240552E+07 0.225932E+07
    6.6500 0.267718E+07 0.239447E+07 0.225654E+07
    6.6750 0.267975E+07 0.238481E+07 0.224866E+07
    6.7000 0.268115E+07 0.237588E+07 0.223872E+07
    6.7250 0.268114E+07 0.236698E+07 0.223421E+07
    6.7500 0.267986E+07 0.235751E+07 0.223834E+07
    6.7750 0.267780E+07 0.234704E+07 0.224915E+07
    6.8000 0.267550E+07 0.233567E+07 0.226355E+07
    6.8250 0.267360E+07 0.232383E+07 0.227890E+07
    6.8500 0.267281E+07 0.231205E+07 0.229318E+07
    6.8750 0.267356E+07 0.230088E+07 0.230506E+07
    6.9000 0.267609E+07 0.229055E+07 0.231391E+07
    6.9250 0.268032E+07 0.228099E+07 0.231978E+07
    6.9500 0.268594E+07 0.227181E+07 0.232334E+07
    6.9750 0.269250E+07 0.226235E+07 0.232579E+07
    7.0000 0.269927E+07 0.225223E+07 0.232832E+07
    7.0250 0.270554E+07 0.224130E+07 0.233196E+07
    7.0500 0.271087E+07 0.222971E+07 0.233705E+07
    7.0750 0.271466E+07 0.221829E+07 0.234330E+07
    7.1000 0.271669E+07 0.220806E+07 0.234986E+07
    7.1250 0.271702E+07 0.220004E+07 0.235547E+07
    7.1500 0.271618E+07 0.219481E+07 0.235894E+07
    7.1750 0.271452E+07 0.219278E+07 0.235999E+07
    7.2000 0.271283E+07 0.219339E+07 0.235896E+07
    7.2250 0.271205E+07 0.219553E+07 0.235643E+07
    7.2500 0.271262E+07 0.219806E+07 0.235357E+07
    7.2750 0.271519E+07 0.219958E+07 0.235111E+07
    7.3000 0.272009E+07 0.219916E+07 0.234935E+07
    7.3250 0.272720E+07 0.219655E+07 0.234823E+07
    7.3500 0.273625E+07 0.219219E+07 0.234729E+07
    7.3750 0.274672E+07 0.218710E+07 0.234575E+07
    7.4000 0.275778E+07 0.218278E+07 0.234292E+07
    7.4250 0.276858E+07 0.218070E+07 0.233842E+07
    7.4500 0.277841E+07 0.218188E+07 0.233227E+07
    7.4750 0.278660E+07 0.218684E+07 0.232504E+07
    7.5000 0.279270E+07 0.219541E+07 0.231768E+07
    7.5250 0.279652E+07 0.220675E+07 0.231147E+07
    7.5500 0.279821E+07 0.221975E+07 0.230726E+07
    7.5750 0.279801E+07 0.223326E+07 0.230564E+07
    7.6000 0.279630E+07 0.224641E+07 0.230665E+07
    7.6250 0.279371E+07 0.225879E+07 0.230945E+07
    7.6500 0.279075E+07 0.227040E+07 0.231291E+07
    7.6750 0.278780E+07 0.228180E+07 0.231569E+07
    7.7000 0.278514E+07 0.229356E+07 0.231653E+07
    7.7250 0.278287E+07 0.230614E+07 0.231464E+07
    7.7500 0.278086E+07 0.231979E+07 0.230976E+07
    7.7750 0.277885E+07 0.233429E+07 0.230237E+07
    7.8000 0.277654E+07 0.234906E+07 0.229338E+07
    7.8250 0.277354E+07 0.236343E+07 0.228396E+07
    7.8500 0.276953E+07 0.237672E+07 0.227536E+07
    7.8750 0.276439E+07 0.238855E+07 0.226824E+07
    7.9000 0.275809E+07 0.239894E+07 0.226291E+07
    7.9250 0.275092E+07 0.240813E+07 0.225900E+07
    7.9500 0.274332E+07 0.241593E+07 0.225579E+07
    7.9750 0.273583E+07 0.241985E+07 0.225237E+07
    8.0000 0.272903E+07 0.241950E+07 0.224799E+07
    8.0250 0.272354E+07 0.242060E+07 0.224208E+07
    8.0500 0.271995E+07 0.242717E+07 0.223468E+07
    8.0750 0.271851E+07 0.243772E+07 0.222629E+07
    8.1000 0.271926E+07 0.244857E+07 0.221765E+07
    8.1250 0.272209E+07 0.245658E+07 0.220959E+07
    8.1500 0.272657E+07 0.246033E+07 0.220280E+07
    8.1750 0.273227E+07 0.245994E+07 0.219763E+07
    8.2000 0.273850E+07 0.245667E+07 0.219400E+07
    8.2250 0.274447E+07 0.245220E+07 0.219165E+07
    8.2500 0.274963E+07 0.244782E+07 0.219018E+07
    8.2750 0.275347E+07 0.244469E+07 0.218910E+07
    8.3000 0.275554E+07 0.244335E+07 0.218828E+07
    8.3250 0.275582E+07 0.244359E+07 0.218783E+07
    8.3500 0.275439E+07 0.244456E+07 0.218817E+07
    8.3750 0.275146E+07 0.244504E+07 0.218989E+07
    8.4000 0.274758E+07 0.244352E+07 0.219337E+07
    8.4250 0.274327E+07 0.243885E+07 0.219880E+07
    8.4500 0.273900E+07 0.243059E+07 0.220591E+07
    8.4750 0.273528E+07 0.241910E+07 0.221404E+07
    8.5000 0.273246E+07 0.240556E+07 0.222222E+07
    8.5250 0.273080E+07 0.239158E+07 0.222935E+07
    8.5500 0.273026E+07 0.237854E+07 0.223468E+07
    8.5750 0.273076E+07 0.236726E+07 0.223784E+07
    8.6000 0.273214E+07 0.235771E+07 0.223893E+07
    8.6250 0.273415E+07 0.234921E+07 0.223868E+07
    8.6500 0.273656E+07 0.234078E+07 0.223811E+07
    8.6750 0.273919E+07 0.233137E+07 0.223837E+07
    8.7000 0.274194E+07 0.232034E+07 0.224033E+07
    8.7250 0.274486E+07 0.230748E+07 0.224447E+07
    8.7500 0.274814E+07 0.229320E+07 0.225060E+07
    8.7750 0.275198E+07 0.227844E+07 0.225812E+07
    8.8000 0.275666E+07 0.226423E+07 0.226612E+07
    8.8250 0.276246E+07 0.225156E+07 0.227358E+07
    8.8500 0.276954E+07 0.224099E+07 0.227972E+07
    8.8750 0.277791E+07 0.223258E+07 0.228427E+07
    8.9000 0.278742E+07 0.222588E+07 0.228752E+07
    8.9250 0.279785E+07 0.222008E+07 0.229004E+07
    8.9500 0.280870E+07 0.221441E+07 0.229273E+07
    8.9750 0.281954E+07 0.220817E+07 0.229640E+07
    9.0000 0.282968E+07 0.220131E+07 0.230166E+07
    9.0250 0.283853E+07 0.219421E+07 0.230867E+07
    9.0500 0.284564E+07 0.218748E+07 0.231708E+07
    9.0750 0.285061E+07 0.218216E+07 0.232632E+07
    9.1000 0.285327E+07 0.217906E+07 0.233552E+07
    9.1250 0.285365E+07 0.217870E+07 0.234398E+07
    9.1500 0.285196E+07 0.218111E+07 0.235123E+07
    9.1750 0.284849E+07 0.218590E+07 0.235728E+07
    9.2000 0.284389E+07 0.219205E+07 0.236219E+07
    9.2250 0.283863E+07 0.219862E+07 0.236642E+07
    9.2500 0.283335E+07 0.220460E+07 0.237032E+07
    9.2750 0.282864E+07 0.220940E+07 0.237388E+07
    9.3000 0.282480E+07 0.221286E+07 0.237707E+07
    9.3250 0.282219E+07 0.221412E+07 0.237937E+07
    9.3500 0.282080E+07 0.221017E+07 0.238012E+07
    9.3750 0.282065E+07 0.220136E+07 0.237871E+07
    9.4000 0.282143E+07 0.219479E+07 0.237482E+07
    9.4250 0.282292E+07 0.219545E+07 0.236852E+07
    9.4500 0.282475E+07 0.220278E+07 0.236036E+07
    9.4750 0.282656E+07 0.221405E+07 0.235125E+07
    9.5000 0.282806E+07 0.222706E+07 0.234234E+07
    9.5250 0.282916E+07 0.224040E+07 0.233454E+07
    9.5500 0.282980E+07 0.225339E+07 0.232847E+07
    9.5750 0.283015E+07 0.226579E+07 0.232424E+07
    9.6000 0.283035E+07 0.227773E+07 0.232144E+07
    9.6250 0.283054E+07 0.228960E+07 0.231927E+07
    9.6500 0.283095E+07 0.230178E+07 0.231663E+07
    9.6750 0.283155E+07 0.231467E+07 0.231280E+07
    9.7000 0.283245E+07 0.232826E+07 0.230709E+07
    9.7250 0.283338E+07 0.234221E+07 0.229964E+07
    9.7500 0.283427E+07 0.235564E+07 0.229085E+07
    9.7750 0.283476E+07 0.236754E+07 0.228151E+07
    9.8000 0.283434E+07 0.237693E+07 0.227269E+07
    9.8250 0.283268E+07 0.238329E+07 0.226524E+07
    9.8500 0.282946E+07 0.238687E+07 0.225945E+07
    9.8750 0.282445E+07 0.238871E+07 0.225541E+07
    9.9000 0.281763E+07 0.239032E+07 0.225266E+07
    9.9250 0.280916E+07 0.239320E+07 0.225034E+07
    9.9500 0.279935E+07 0.239831E+07 0.224777E+07
    9.9750 0.278870E+07 0.240586E+07 0.224435E+07
   10.0000 0.277792E+07 0.241527E+07 0.223963E+07
   10.0250 0.276764E+07 0.242533E+07 0.223376E+07
   10.0500 0.275852E+07 0.243454E+07 0.222708E+07
   10.0750 0.275123E+07 0.244148E+07 0.222007E+07
   10.1000 0.274609E+07 0.244520E+07 0.221328E+07
   10.1250 0.274328E+07 0.244540E+07 0.220703E+07
   10.1500 0.274289E+07 0.244233E+07 0.220136E+07
   10.1750 0.274476E+07 0.243697E+07 0.219601E+07
   10.2000 0.274855E+07 0.243059E+07 0.219067E+07
   10.2250 0.275393E+07 0.242427E+07 0.218508E+07
   10.2500 0.276042E+07 0.241897E+07 0.217901E+07
   10.2750 0.276738E+07 0.241512E+07 0.217297E+07
   10.3000 0.277454E+07 0.241243E+07 0.216735E+07
   10.3250 0.278165E+07 0.241031E+07 0.216288E+07
   10.3500 0.278854E+07 0.240786E+07 0.216038E+07
   10.3750 0.279522E+07 0.240424E+07 0.216034E+07
   10.4000 0.280176E+07 0.239886E+07 0.216297E+07
   10.4250 0.280850E+07 0.239139E+07 0.216777E+07
   10.4500 0.281557E+07 0.238195E+07 0.217408E+07
   10.4750 0.282317E+07 0.237091E+07 0.218091E+07
   10.5000 0.283136E+07 0.235887E+07 0.218725E+07
   10.5250 0.284010E+07 0.234633E+07 0.219236E+07
   10.5500 0.284913E+07 0.233363E+07 0.219601E+07
   10.5750 0.285825E+07 0.232089E+07 0.219835E+07
   10.6000 0.286691E+07 0.230809E+07 0.220015E+07
   10.6250 0.287471E+07 0.229516E+07 0.220227E+07
   10.6500 0.288128E+07 0.228203E+07 0.220558E+07
   10.6750 0.288636E+07 0.226880E+07 0.221074E+07
   10.7000 0.288981E+07 0.225591E+07 0.221792E+07
   10.7250 0.289170E+07 0.224393E+07 0.222683E+07
   10.7500 0.289228E+07 0.223352E+07 0.223681E+07
   10.7750 0.289199E+07 0.222516E+07 0.224690E+07
   10.8000 0.289141E+07 0.221904E+07 0.225618E+07
   10.8250 0.289124E+07 0.221498E+07 0.226399E+07
   10.8500 0.289202E+07 0.221233E+07 0.227014E+07
   10.8750 0.289427E+07 0.221023E+07 0.227472E+07
   10.9000 0.289824E+07 0.220772E+07 0.227820E+07
   10.9250 0.290405E+07 0.220400E+07 0.228127E+07
   10.9500 0.291159E+07 0.219864E+07 0.228437E+07
   10.9750 0.292052E+07 0.219160E+07 0.228793E+07
   11.0000 0.293031E+07 0.218345E+07 0.229204E+07
   11.0250 0.294030E+07 0.217525E+07 0.229644E+07
   11.0500 0.294972E+07 0.216801E+07 0.230100E+07
   11.0750 0.295810E+07 0.216276E+07 0.230525E+07
   11.1000 0.296487E+07 0.216012E+07 0.230907E+07
   11.1250 0.296968E+07 0.216031E+07 0.231260E+07
   11.1500 0.297257E+07 0.216273E+07 0.231604E+07
   11.1750 0.297347E+07 0.216676E+07 0.231981E+07
   11.2000 0.297255E+07 0.217150E+07 0.232434E+07
   11.2250 0.297027E+07 0.217599E+07 0.232967E+07
   11.2500 0.296691E+07 0.217967E+07 0.233570E+07
   11.2750 0.296283E+07 0.218245E+07 0.234188E+07
   11.3000 0.295849E+07 0.218437E+07 0.234729E+07
   11.3250 0.295392E+07 0.218623E+07 0.235119E+07
   11.3500 0.294920E+07 0.218865E+07 0.235287E+07
   11.3750 0.294438E+07 0.219213E+07 0.235189E+07
   11.4000 0.293912E+07 0.219719E+07 0.234843E+07
   11.4250 0.293333E+07 0.220373E+07 0.234297E+07
   11.4500 0.292666E+07 0.221164E+07 0.233645E+07
   11.4750 0.291902E+07 0.222045E+07 0.232984E+07
   11.5000 0.291035E+07 0.222971E+07 0.232390E+07
   11.5250 0.290075E+07 0.223917E+07 0.231910E+07
   11.5500 0.289060E+07 0.224854E+07 0.231539E+07
   11.5750 0.288027E+07 0.225804E+07 0.231232E+07
