      Time   FAIRTEN1   FAIRTEN2   FAIRTEN3
    1.3250 0.251800E+07 0.240693E+07 0.235244E+07
    1.3500 0.253324E+07 0.240200E+07 0.233873E+07
    1.3750 0.255276E+07 0.239393E+07 0.232244E+07
    1.4000 0.257444E+07 0.238274E+07 0.230657E+07
    1.4250 0.259592E+07 0.236896E+07 0.229394E+07
    1.4500 0.261489E+07 0.235392E+07 0.228654E+07
    1.4750 0.262973E+07 0.233935E+07 0.228486E+07
    1.5000 0.263943E+07 0.232717E+07 0.228843E+07
    1.5250 0.264414E+07 0.231890E+07 0.229551E+07
    1.5500 0.264471E+07 0.231532E+07 0.230403E+07
    1.5750 0.264275E+07 0.231603E+07 0.231188E+07
    1.6000 0.264021E+07 0.231964E+07 0.231756E+07
    1.6250 0.263923E+07 0.232380E+07 0.232028E+07
    1.6500 0.264158E+07 0.232592E+07 0.231987E+07
    1.6750 0.264829E+07 0.232374E+07 0.231684E+07
    1.7000 0.265972E+07 0.231587E+07 0.231186E+07
    1.7250 0.267512E+07 0.230250E+07 0.230570E+07
    1.7500 0.269304E+07 0.228512E+07 0.229893E+07
    1.7750 0.271146E+07 0.226636E+07 0.229186E+07
    1.8000 0.272797E+07 0.224944E+07 0.228483E+07
    1.8250 0.274016E+07 0.223747E+07 0.227827E+07
    1.8500 0.274616E+07 0.223266E+07 0.227286E+07
    1.8750 0.274475E+07 0.223591E+07 0.226962E+07
    1.9000 0.273566E+07 0.224668E+07 0.226962E+07
    1.9250 0.271963E+07 0.226307E+07 0.227378E+07
    1.9500 0.269835E+07 0.228241E+07 0.228245E+07
    1.9750 0.267404E+07 0.230186E+07 0.229535E+07
    2.0000 0.264934E+07 0.231896E+07 0.231118E+07
    2.0250 0.262700E+07 0.233193E+07 0.232771E+07
    2.0500 0.260934E+07 0.234004E+07 0.234228E+07
    2.0750 0.259777E+07 0.234364E+07 0.235244E+07
    2.1000 0.259299E+07 0.234352E+07 0.235628E+07
    2.1250 0.259447E+07 0.234100E+07 0.235323E+07
    2.1500 0.260086E+07 0.233726E+07 0.234400E+07
    2.1750 0.261016E+07 0.233312E+07 0.233057E+07
    2.2000 0.261979E+07 0.232926E+07 0.231606E+07
    2.2250 0.262725E+07 0.232617E+07 0.230359E+07
    2.2500 0.263042E+07 0.232412E+07 0.229600E+07
    2.2750 0.262779E+07 0.232366E+07 0.229501E+07
    2.3000 0.261872E+07 0.232544E+07 0.230095E+07
    2.3250 0.260359E+07 0.233014E+07 0.231269E+07
    2.3500 0.258352E+07 0.233833E+07 0.232804E+07
    2.3750 0.256042E+07 0.235010E+07 0.234419E+07
    2.4000 0.253655E+07 0.236488E+07 0.235845E+07
    2.4250 0.251402E+07 0.238157E+07 0.236888E+07
    2.4500 0.249495E+07 0.239817E+07 0.237431E+07
    2.4750 0.248057E+07 0.241270E+07 0.237495E+07
    2.5000 0.247131E+07 0.242340E+07 0.237187E+07
    2.5250 0.246688E+07 0.242914E+07 0.236665E+07
    2.5500 0.246605E+07 0.243000E+07 0.236107E+07
    2.5750 0.246718E+07 0.242703E+07 0.235646E+07
    2.6000 0.246825E+07 0.242239E+07 0.235373E+07
    2.6250 0.246742E+07 0.241860E+07 0.235313E+07
    2.6500 0.246305E+07 0.241825E+07 0.235463E+07
    2.6750 0.245430E+07 0.242306E+07 0.235788E+07
    2.7000 0.244109E+07 0.243358E+07 0.236257E+07
    2.7250 0.242412E+07 0.244905E+07 0.236857E+07
    2.7500 0.240491E+07 0.246742E+07 0.237579E+07
    2.7750 0.238548E+07 0.248587E+07 0.238415E+07
    2.8000 0.236816E+07 0.250138E+07 0.239329E+07
    2.8250 0.235517E+07 0.251138E+07 0.240253E+07
    2.8500 0.234825E+07 0.251440E+07 0.241073E+07
    2.8750 0.234854E+07 0.251011E+07 0.241647E+07
    2.9000 0.235618E+07 0.249954E+07 0.241848E+07
    2.9250 0.237058E+07 0.248446E+07 0.241570E+07
    2.9500 0.239023E+07 0.246715E+07 0.240792E+07
    2.9750 0.241303E+07 0.244977E+07 0.239596E+07
    3.0000 0.243660E+07 0.243399E+07 0.238154E+07
    3.0250 0.245865E+07 0.242070E+07 0.236705E+07
    3.0500 0.247714E+07 0.241023E+07 0.235514E+07
    3.0750 0.249075E+07 0.240227E+07 0.234802E+07
    3.1000 0.249909E+07 0.239619E+07 0.234680E+07
    3.1250 0.250244E+07 0.239149E+07 0.235167E+07
    3.1500 0.250190E+07 0.238789E+07 0.236136E+07
    3.1750 0.249922E+07 0.238515E+07 0.237350E+07
    3.2000 0.249645E+07 0.238312E+07 0.238529E+07
    3.2250 0.249553E+07 0.238160E+07 0.239407E+07
    3.2500 0.249820E+07 0.238004E+07 0.239786E+07
    3.2750 0.250561E+07 0.237755E+07 0.239574E+07
    3.3000 0.251804E+07 0.237322E+07 0.238815E+07
    3.3250 0.253505E+07 0.236609E+07 0.237661E+07
    3.3500 0.255552E+07 0.235560E+07 0.236324E+07
    3.3750 0.257785E+07 0.234182E+07 0.235027E+07
    3.4000 0.260010E+07 0.232564E+07 0.233956E+07
    3.4250 0.262031E+07 0.230877E+07 0.233232E+07
    3.4500 0.263712E+07 0.229310E+07 0.232862E+07
    3.4750 0.264950E+07 0.228068E+07 0.232795E+07
    3.5000 0.265708E+07 0.227311E+07 0.232934E+07
    3.5250 0.266039E+07 0.227086E+07 0.233154E+07
    3.5500 0.266053E+07 0.227334E+07 0.233360E+07
    3.5750 0.265896E+07 0.227901E+07 0.233494E+07
    3.6000 0.265760E+07 0.228540E+07 0.233519E+07
    3.6250 0.265809E+07 0.229002E+07 0.233437E+07
    3.6500 0.266163E+07 0.229089E+07 0.233266E+07
    3.6750 0.266915E+07 0.228671E+07 0.232988E+07
    3.7000 0.268070E+07 0.227751E+07 0.232580E+07
    3.7250 0.269554E+07 0.226458E+07 0.232011E+07
    3.7500 0.271246E+07 0.224997E+07 0.231242E+07
    3.7750 0.272973E+07 0.223622E+07 0.230269E+07
    3.8000 0.274542E+07 0.222569E+07 0.229136E+07
    3.8250 0.275765E+07 0.222013E+07 0.227946E+07
    3.8500 0.276494E+07 0.222028E+07 0.226848E+07
    3.8750 0.276638E+07 0.222591E+07 0.226004E+07
    3.9000 0.276182E+07 0.223588E+07 0.225558E+07
    3.9250 0.275188E+07 0.224865E+07 0.225583E+07
    3.9500 0.273763E+07 0.226273E+07 0.226080E+07
    3.9750 0.272081E+07 0.227676E+07 0.226937E+07
    4.0000 0.270336E+07 0.228993E+07 0.227953E+07
    4.0250 0.268703E+07 0.230200E+07 0.228903E+07
    4.0500 0.267341E+07 0.231295E+07 0.229556E+07
    4.0750 0.266344E+07 0.232302E+07 0.229750E+07
    4.1000 0.265745E+07 0.233230E+07 0.229426E+07
    4.1250 0.265504E+07 0.234072E+07 0.228644E+07
    4.1500 0.265528E+07 0.234806E+07 0.227560E+07
    4.1750 0.265678E+07 0.235405E+07 0.226402E+07
    4.2000 0.265797E+07 0.235862E+07 0.225404E+07
    4.2250 0.265729E+07 0.236208E+07 0.224761E+07
    4.2500 0.265355E+07 0.236515E+07 0.224579E+07
    4.2750 0.264596E+07 0.236893E+07 0.224868E+07
    4.3000 0.263434E+07 0.237461E+07 0.225545E+07
    4.3250 0.261921E+07 0.238307E+07 0.226449E+07
    4.3500 0.260159E+07 0.239463E+07 0.227412E+07
    4.3750 0.258286E+07 0.240889E+07 0.228277E+07
    4.4000 0.256460E+07 0.242461E+07 0.228944E+07
    4.4250 0.254825E+07 0.243997E+07 0.229387E+07
    4.4500 0.253510E+07 0.245293E+07 0.229625E+07
    4.4750 0.252595E+07 0.246168E+07 0.229717E+07
    4.5000 0.252094E+07 0.246522E+07 0.229740E+07
    4.5250 0.251969E+07 0.246352E+07 0.229755E+07
    4.5500 0.252131E+07 0.245759E+07 0.229787E+07
    4.5750 0.252442E+07 0.244935E+07 0.229843E+07
    4.6000 0.252769E+07 0.244096E+07 0.229905E+07
    4.6250 0.252967E+07 0.243458E+07 0.229967E+07
    4.6500 0.252933E+07 0.243168E+07 0.230037E+07
    4.6750 0.252601E+07 0.243273E+07 0.230167E+07
    4.7000 0.251953E+07 0.243733E+07 0.230425E+07
    4.7250 0.251050E+07 0.244394E+07 0.230882E+07
    4.7500 0.249988E+07 0.245070E+07 0.231586E+07
    4.7750 0.248899E+07 0.245577E+07 0.232539E+07
    4.8000 0.247933E+07 0.245761E+07 0.233675E+07
    4.8250 0.247231E+07 0.245543E+07 0.234871E+07
    4.8500 0.246912E+07 0.244920E+07 0.235958E+07
    4.8750 0.247036E+07 0.243961E+07 0.236782E+07
    4.9000 0.247616E+07 0.242773E+07 0.237217E+07
    4.9250 0.248618E+07 0.241453E+07 0.237208E+07
    4.9500 0.249946E+07 0.240085E+07 0.236805E+07
    4.9750 0.251466E+07 0.238727E+07 0.236144E+07
    5.0000 0.253039E+07 0.237384E+07 0.235407E+07
    5.0250 0.254523E+07 0.236049E+07 0.234802E+07
    5.0500 0.255803E+07 0.234717E+07 0.234500E+07
    5.0750 0.256800E+07 0.233400E+07 0.234598E+07
    5.1000 0.257480E+07 0.232138E+07 0.235103E+07
    5.1250 0.257867E+07 0.230997E+07 0.235918E+07
    5.1500 0.258028E+07 0.230039E+07 0.236884E+07
    5.1750 0.258067E+07 0.229308E+07 0.237810E+07
    5.2000 0.258104E+07 0.228804E+07 0.238524E+07
    5.2250 0.258262E+07 0.228474E+07 0.238909E+07
    5.2500 0.258626E+07 0.228223E+07 0.238934E+07
    5.2750 0.259258E+07 0.227922E+07 0.238638E+07
    5.3000 0.260177E+07 0.227445E+07 0.238117E+07
    5.3250 0.261348E+07 0.226717E+07 0.237492E+07
    5.3500 0.262700E+07 0.225727E+07 0.236876E+07
    5.3750 0.264128E+07 0.224546E+07 0.236341E+07
    5.4000 0.265522E+07 0.223310E+07 0.235907E+07
    5.4250 0.266763E+07 0.222203E+07 0.235564E+07
    5.4500 0.267758E+07 0.221405E+07 0.235263E+07
    5.4750 0.268452E+07 0.221042E+07 0.234958E+07
    5.5000 0.268829E+07 0.221167E+07 0.234621E+07
    5.5250 0.268916E+07 0.221738E+07 0.234258E+07
    5.5500 0.268783E+07 0.222628E+07 0.233901E+07
    5.5750 0.268532E+07 0.223655E+07 0.233583E+07
    5.6000 0.268273E+07 0.224629E+07 0.233338E+07
    5.6250 0.268108E+07 0.225402E+07 0.233168E+07
    5.6500 0.268142E+07 0.225879E+07 0.233011E+07
    5.6750 0.268416E+07 0.226069E+07 0.232803E+07
    5.7000 0.268948E+07 0.226047E+07 0.232439E+07
    5.7250 0.269715E+07 0.225936E+07 0.231821E+07
    5.7500 0.270641E+07 0.225879E+07 0.230915E+07
    5.7750 0.271621E+07 0.225996E+07 0.229746E+07
    5.8000 0.272542E+07 0.226358E+07 0.228403E+07
    5.8250 0.273282E+07 0.226980E+07 0.227031E+07
    5.8500 0.273739E+07 0.227831E+07 0.225809E+07
    5.8750 0.273849E+07 0.228844E+07 0.224884E+07
    5.9000 0.273585E+07 0.229958E+07 0.224355E+07
    5.9250 0.272961E+07 0.231129E+07 0.224243E+07
    5.9500 0.272045E+07 0.232340E+07 0.224468E+07
    5.9750 0.270924E+07 0.233601E+07 0.224897E+07
    6.0000 0.269711E+07 0.234937E+07 0.225351E+07
    6.0250 0.268524E+07 0.236354E+07 0.225663E+07
    6.0500 0.267467E+07 0.237834E+07 0.225707E+07
    6.0750 0.266610E+07 0.239318E+07 0.225441E+07
    6.1000 0.265999E+07 0.240714E+07 0.224897E+07
    6.1250 0.265633E+07 0.241926E+07 0.224178E+07
    6.1500 0.265470E+07 0.242868E+07 0.223426E+07
    6.1750 0.265447E+07 0.243492E+07 0.222774E+07
    6.2000 0.265489E+07 0.243811E+07 0.222322E+07
    6.2250 0.265512E+07 0.243899E+07 0.222113E+07
    6.2500 0.265439E+07 0.243880E+07 0.222133E+07
    6.2750 0.265229E+07 0.243884E+07 0.222318E+07
    6.3000 0.264860E+07 0.244029E+07 0.222586E+07
    6.3250 0.264343E+07 0.244372E+07 0.222863E+07
    6.3500 0.263738E+07 0.244892E+07 0.223092E+07
    6.3750 0.263108E+07 0.245498E+07 0.223276E+07
    6.4000 0.262540E+07 0.246046E+07 0.223439E+07
    6.4250 0.262112E+07 0.246374E+07 0.223629E+07
    6.4500 0.261891E+07 0.246352E+07 0.223888E+07
    6.4750 0.261927E+07 0.245897E+07 0.224222E+07
    6.5000 0.262225E+07 0.245018E+07 0.224621E+07
    6.5250 0.262758E+07 0.243798E+07 0.225035E+07
    6.5500 0.263479E+07 0.242375E+07 0.225398E+07
    6.5750 0.264283E+07 0.240924E+07 0.225672E+07
    6.6000 0.265080E+07 0.239592E+07 0.225842E+07
    6.6250 0.265773E+07 0.238476E+07 0.225937E+07
    6.6500 0.266271E+07 0.237613E+07 0.226045E+07
    6.6750 0.266525E+07 0.236963E+07 0.226268E+07
    6.7000 0.266506E+07 0.236450E+07 0.226718E+07
    6.7250 0.266239E+07 0.235971E+07 0.227460E+07
    6.7500 0.265767E+07 0.235440E+07 0.228519E+07
    6.7750 0.265184E+07 0.234795E+07 0.229826E+07
    6.8000 0.264590E+07 0.234025E+07 0.231264E+07
    6.8250 0.264082E+07 0.233155E+07 0.232672E+07
    6.8500 0.263757E+07 0.232227E+07 0.233879E+07
    6.8750 0.263690E+07 0.231274E+07 0.234762E+07
    6.9000 0.263913E+07 0.230322E+07 0.235256E+07
    6.9250 0.264420E+07 0.229364E+07 0.235388E+07
    6.9500 0.265185E+07 0.228354E+07 0.235239E+07
    6.9750 0.266129E+07 0.227254E+07 0.234955E+07
    7.0000 0.267159E+07 0.226037E+07 0.234685E+07
    7.0250 0.268197E+07 0.224703E+07 0.234542E+07
    7.0500 0.269164E+07 0.223299E+07 0.234599E+07
    7.0750 0.270003E+07 0.221920E+07 0.234847E+07
    7.1000 0.270682E+07 0.220676E+07 0.235229E+07
    7.1250 0.271198E+07 0.219678E+07 0.235643E+07
    7.1500 0.271564E+07 0.219004E+07 0.235996E+07
    7.1750 0.271819E+07 0.218679E+07 0.236209E+07
    7.2000 0.272024E+07 0.218649E+07 0.236245E+07
    7.2250 0.272242E+07 0.218815E+07 0.236109E+07
    7.2500 0.272514E+07 0.219055E+07 0.235860E+07
    7.2750 0.272871E+07 0.219246E+07 0.235566E+07
    7.3000 0.273334E+07 0.219299E+07 0.235280E+07
    7.3250 0.273874E+07 0.219202E+07 0.235038E+07
    7.3500 0.274451E+07 0.219006E+07 0.234841E+07
    7.3750 0.275007E+07 0.218819E+07 0.234649E+07
    7.4000 0.275474E+07 0.218776E+07 0.234410E+07
    7.4250 0.275777E+07 0.219012E+07 0.234089E+07
    7.4500 0.275855E+07 0.219623E+07 0.233670E+07
    7.4750 0.275682E+07 0.220622E+07 0.233171E+07
    7.5000 0.275248E+07 0.221965E+07 0.232650E+07
    7.5250 0.274585E+07 0.223538E+07 0.232175E+07
    7.5500 0.273751E+07 0.225203E+07 0.231810E+07
    7.5750 0.272821E+07 0.226826E+07 0.231585E+07
    7.6000 0.271886E+07 0.228301E+07 0.231486E+07
    7.6250 0.271038E+07 0.229579E+07 0.231445E+07
    7.6500 0.270350E+07 0.230662E+07 0.231359E+07
    7.6750 0.269875E+07 0.231604E+07 0.231114E+07
    7.7000 0.269637E+07 0.232475E+07 0.230611E+07
    7.7250 0.269634E+07 0.233332E+07 0.229807E+07
    7.7500 0.269825E+07 0.234216E+07 0.228718E+07
    7.7750 0.270143E+07 0.235136E+07 0.227440E+07
    7.8000 0.270524E+07 0.236052E+07 0.226101E+07
    7.8250 0.270891E+07 0.236922E+07 0.224849E+07
    7.8500 0.271172E+07 0.237715E+07 0.223824E+07
    7.8750 0.271322E+07 0.238417E+07 0.223101E+07
    7.9000 0.271307E+07 0.239051E+07 0.222702E+07
    7.9250 0.271129E+07 0.239668E+07 0.222575E+07
    7.9500 0.270815E+07 0.240332E+07 0.222618E+07
    7.9750 0.270408E+07 0.241095E+07 0.222712E+07
    8.0000 0.269959E+07 0.241984E+07 0.222753E+07
    8.0250 0.269524E+07 0.242977E+07 0.222684E+07
    8.0500 0.269164E+07 0.243997E+07 0.222482E+07
    8.0750 0.268918E+07 0.244935E+07 0.222185E+07
    8.1000 0.268803E+07 0.245680E+07 0.221866E+07
    8.1250 0.268819E+07 0.246143E+07 0.221606E+07
    8.1500 0.268938E+07 0.246283E+07 0.221470E+07
    8.1750 0.269122E+07 0.246118E+07 0.221408E+07
    8.2000 0.269325E+07 0.245719E+07 0.221171E+07
    8.2250 0.269490E+07 0.245203E+07 0.220706E+07
    8.2500 0.269570E+07 0.244696E+07 0.220324E+07
    8.2750 0.269541E+07 0.244292E+07 0.220236E+07
    8.3000 0.269406E+07 0.244027E+07 0.220378E+07
    8.3250 0.269176E+07 0.243885E+07 0.220637E+07
    8.3500 0.268892E+07 0.243784E+07 0.220959E+07
    8.3750 0.268609E+07 0.243604E+07 0.221357E+07
    8.4000 0.268382E+07 0.243235E+07 0.221875E+07
    8.4250 0.268277E+07 0.242577E+07 0.222525E+07
    8.4500 0.268340E+07 0.241592E+07 0.223293E+07
    8.4750 0.268598E+07 0.240307E+07 0.224130E+07
    8.5000 0.269056E+07 0.238802E+07 0.224950E+07
    8.5250 0.269696E+07 0.237186E+07 0.225674E+07
    8.5500 0.270472E+07 0.235580E+07 0.226245E+07
    8.5750 0.271329E+07 0.234075E+07 0.226640E+07
    8.6000 0.272199E+07 0.232722E+07 0.226881E+07
    8.6250 0.273017E+07 0.231524E+07 0.227035E+07
    8.6500 0.273732E+07 0.230445E+07 0.227182E+07
    8.6750 0.274299E+07 0.229438E+07 0.227421E+07
    8.7000 0.274707E+07 0.228448E+07 0.227835E+07
    8.7250 0.274964E+07 0.227457E+07 0.228472E+07
    8.7500 0.275100E+07 0.226467E+07 0.229331E+07
    8.7750 0.275165E+07 0.225511E+07 0.230346E+07
    8.8000 0.275202E+07 0.224645E+07 0.231419E+07
    8.8250 0.275281E+07 0.223901E+07 0.232417E+07
    8.8500 0.275452E+07 0.223292E+07 0.233225E+07
    8.8750 0.275736E+07 0.222807E+07 0.233789E+07
    8.9000 0.276156E+07 0.222390E+07 0.234097E+07
    8.9250 0.276700E+07 0.221975E+07 0.234204E+07
    8.9500 0.277334E+07 0.221501E+07 0.234201E+07
    8.9750 0.278030E+07 0.220917E+07 0.234176E+07
    9.0000 0.278727E+07 0.220236E+07 0.234220E+07
    9.0250 0.279376E+07 0.219510E+07 0.234380E+07
    9.0500 0.279934E+07 0.218824E+07 0.234647E+07
    9.0750 0.280372E+07 0.218290E+07 0.234982E+07
    9.1000 0.280682E+07 0.217997E+07 0.235313E+07
    9.1250 0.280872E+07 0.218001E+07 0.235578E+07
    9.1500 0.280964E+07 0.218304E+07 0.235736E+07
    9.1750 0.280995E+07 0.218851E+07 0.235783E+07
    9.2000 0.281011E+07 0.219545E+07 0.235742E+07
    9.2250 0.281054E+07 0.220269E+07 0.235657E+07
    9.2500 0.281155E+07 0.220924E+07 0.235569E+07
    9.2750 0.281332E+07 0.221456E+07 0.235499E+07
    9.3000 0.281580E+07 0.221864E+07 0.235437E+07
    9.3250 0.281889E+07 0.222199E+07 0.235342E+07
    9.3500 0.282219E+07 0.222559E+07 0.235154E+07
    9.3750 0.282533E+07 0.223045E+07 0.234814E+07
    9.4000 0.282778E+07 0.223750E+07 0.234297E+07
    9.4250 0.282919E+07 0.224715E+07 0.233607E+07
    9.4500 0.282927E+07 0.225932E+07 0.232790E+07
    9.4750 0.282785E+07 0.227342E+07 0.231933E+07
    9.5000 0.282503E+07 0.228849E+07 0.231128E+07
    9.5250 0.282102E+07 0.230357E+07 0.230454E+07
    9.5500 0.281627E+07 0.231769E+07 0.229948E+07
    9.5750 0.281138E+07 0.233035E+07 0.229589E+07
    9.6000 0.280684E+07 0.234137E+07 0.229318E+07
    9.6250 0.280313E+07 0.234969E+07 0.229036E+07
    9.6500 0.280064E+07 0.235185E+07 0.228638E+07
    9.6750 0.279962E+07 0.234874E+07 0.228035E+07
    9.7000 0.280005E+07 0.234788E+07 0.227196E+07
    9.7250 0.280184E+07 0.235356E+07 0.226148E+07
    9.7500 0.280462E+07 0.236424E+07 0.224961E+07
    9.7750 0.280793E+07 0.237646E+07 0.223755E+07
    9.8000 0.281125E+07 0.238794E+07 0.222644E+07
    9.8250 0.281407E+07 0.239773E+07 0.221730E+07
    9.8500 0.281605E+07 0.240536E+07 0.221067E+07
    9.8750 0.281692E+07 0.241120E+07 0.220651E+07
    9.9000 0.281650E+07 0.241614E+07 0.220437E+07
    9.9250 0.281499E+07 0.242107E+07 0.220340E+07
    9.9500 0.281263E+07 0.242660E+07 0.220271E+07
    9.9750 0.280966E+07 0.243293E+07 0.220174E+07
   10.0000 0.280647E+07 0.243961E+07 0.220018E+07
   10.0250 0.280341E+07 0.244571E+07 0.219813E+07
   10.0500 0.280065E+07 0.245007E+07 0.219607E+07
   10.0750 0.279847E+07 0.245141E+07 0.219457E+07
   10.1000 0.279686E+07 0.244889E+07 0.219410E+07
   10.1250 0.279572E+07 0.244247E+07 0.219496E+07
   10.1500 0.279485E+07 0.243299E+07 0.219713E+07
   10.1750 0.279402E+07 0.242207E+07 0.220020E+07
   10.2000 0.279305E+07 0.241152E+07 0.220364E+07
   10.2250 0.279170E+07 0.240297E+07 0.220697E+07
   10.2500 0.278992E+07 0.239716E+07 0.220986E+07
   10.2750 0.278768E+07 0.239400E+07 0.221231E+07
   10.3000 0.278507E+07 0.239249E+07 0.221468E+07
   10.3250 0.278256E+07 0.239112E+07 0.221739E+07
   10.3500 0.278048E+07 0.238835E+07 0.222100E+07
   10.3750 0.277929E+07 0.238295E+07 0.222584E+07
   10.4000 0.277932E+07 0.237438E+07 0.223198E+07
   10.4250 0.278092E+07 0.236282E+07 0.223907E+07
   10.4500 0.278424E+07 0.234911E+07 0.224647E+07
   10.4750 0.278924E+07 0.233454E+07 0.225345E+07
   10.5000 0.279583E+07 0.232028E+07 0.225929E+07
   10.5250 0.280357E+07 0.230743E+07 0.226367E+07
   10.5500 0.281197E+07 0.229644E+07 0.226667E+07
   10.5750 0.282061E+07 0.228724E+07 0.226875E+07
   10.6000 0.282883E+07 0.227946E+07 0.227087E+07
   10.6250 0.283618E+07 0.227238E+07 0.227395E+07
   10.6500 0.284232E+07 0.226543E+07 0.227879E+07
   10.6750 0.284696E+07 0.225823E+07 0.228594E+07
   10.7000 0.285012E+07 0.225076E+07 0.229524E+07
   10.7250 0.285190E+07 0.224328E+07 0.230614E+07
   10.7500 0.285259E+07 0.223621E+07 0.231769E+07
   10.7750 0.285252E+07 0.223004E+07 0.232882E+07
   10.8000 0.285202E+07 0.222508E+07 0.233858E+07
   10.8250 0.285154E+07 0.222129E+07 0.234636E+07
   10.8500 0.285134E+07 0.221837E+07 0.235202E+07
   10.8750 0.285163E+07 0.221581E+07 0.235582E+07
   10.9000 0.285253E+07 0.221303E+07 0.235834E+07
   10.9250 0.285397E+07 0.220968E+07 0.236024E+07
   10.9500 0.285589E+07 0.220562E+07 0.236202E+07
   10.9750 0.285813E+07 0.220050E+07 0.236398E+07
   11.0000 0.286042E+07 0.219305E+07 0.236604E+07
   11.0250 0.286259E+07 0.218379E+07 0.236781E+07
   11.0500 0.286452E+07 0.217648E+07 0.236875E+07
   11.0750 0.286608E+07 0.217404E+07 0.236845E+07
   11.1000 0.286730E+07 0.217633E+07 0.236659E+07
   11.1250 0.286837E+07 0.218182E+07 0.236322E+07
   11.1500 0.286954E+07 0.218902E+07 0.235864E+07
   11.1750 0.287111E+07 0.219667E+07 0.235340E+07
   11.2000 0.287326E+07 0.220387E+07 0.234803E+07
   11.2250 0.287617E+07 0.220997E+07 0.234295E+07
   11.2500 0.287986E+07 0.221482E+07 0.233829E+07
   11.2750 0.288428E+07 0.221870E+07 0.233388E+07
   11.3000 0.288920E+07 0.222220E+07 0.232929E+07
   11.3250 0.289445E+07 0.222609E+07 0.232395E+07
   11.3500 0.289962E+07 0.223109E+07 0.231746E+07
   11.3750 0.290426E+07 0.223770E+07 0.230975E+07
   11.4000 0.290795E+07 0.224598E+07 0.230104E+07
   11.4250 0.291046E+07 0.225538E+07 0.229174E+07
   11.4500 0.291148E+07 0.226517E+07 0.228271E+07
   11.4750 0.291087E+07 0.227459E+07 0.227470E+07
   11.5000 0.290884E+07 0.228294E+07 0.226806E+07
   11.5250 0.290550E+07 0.229015E+07 0.226299E+07
   11.5500 0.290110E+07 0.229653E+07 0.225919E+07
   11.5750 0.289607E+07 0.230261E+07 0.225597E+07
