      Time   FAIRTEN1   FAIRTEN2   FAIRTEN3
    1.3250 0.244808E+07 0.243843E+07 0.239033E+07
    1.3500 0.246534E+07 0.243203E+07 0.237518E+07
    1.3750 0.248669E+07 0.242258E+07 0.235757E+07
    1.4000 0.250964E+07 0.241038E+07 0.234079E+07
    1.4250 0.253176E+07 0.239603E+07 0.232771E+07
    1.4500 0.255084E+07 0.238081E+07 0.232019E+07
    1.4750 0.256525E+07 0.236645E+07 0.231879E+07
    1.5000 0.257427E+07 0.235474E+07 0.232274E+07
    1.5250 0.257801E+07 0.234715E+07 0.233036E+07
    1.5500 0.257764E+07 0.234425E+07 0.233932E+07
    1.5750 0.257489E+07 0.234560E+07 0.234755E+07
    1.6000 0.257203E+07 0.234953E+07 0.235336E+07
    1.6250 0.257124E+07 0.235366E+07 0.235589E+07
    1.6500 0.257428E+07 0.235542E+07 0.235512E+07
    1.6750 0.258232E+07 0.235256E+07 0.235156E+07
    1.7000 0.259565E+07 0.234383E+07 0.234592E+07
    1.7250 0.261345E+07 0.232949E+07 0.233905E+07
    1.7500 0.263413E+07 0.231118E+07 0.233156E+07
    1.7750 0.265549E+07 0.229164E+07 0.232383E+07
    1.8000 0.267489E+07 0.227416E+07 0.231626E+07
    1.8250 0.268991E+07 0.226177E+07 0.230918E+07
    1.8500 0.269865E+07 0.225650E+07 0.230318E+07
    1.8750 0.270002E+07 0.225919E+07 0.229918E+07
    1.9000 0.269407E+07 0.226901E+07 0.229812E+07
    1.9250 0.268176E+07 0.228396E+07 0.230080E+07
    1.9500 0.266489E+07 0.230126E+07 0.230756E+07
    1.9750 0.264587E+07 0.231788E+07 0.231791E+07
    2.0000 0.262742E+07 0.233134E+07 0.233039E+07
    2.0250 0.261199E+07 0.234010E+07 0.234301E+07
    2.0500 0.260158E+07 0.234367E+07 0.235328E+07
    2.0750 0.259734E+07 0.234262E+07 0.235889E+07
    2.1000 0.259958E+07 0.233805E+07 0.235826E+07
    2.1250 0.260750E+07 0.233147E+07 0.235098E+07
    2.1500 0.261942E+07 0.232426E+07 0.233810E+07
    2.1750 0.263308E+07 0.231745E+07 0.232186E+07
    2.2000 0.264578E+07 0.231182E+07 0.230541E+07
    2.2250 0.265503E+07 0.230779E+07 0.229201E+07
    2.2500 0.265876E+07 0.230562E+07 0.228437E+07
    2.2750 0.265564E+07 0.230572E+07 0.228403E+07
    2.3000 0.264530E+07 0.230851E+07 0.229115E+07
    2.3250 0.262832E+07 0.231455E+07 0.230427E+07
    2.3500 0.260609E+07 0.232424E+07 0.232108E+07
    2.3750 0.258085E+07 0.233738E+07 0.233854E+07
    2.4000 0.255496E+07 0.235337E+07 0.235387E+07
    2.4250 0.253073E+07 0.237090E+07 0.236506E+07
    2.4500 0.251010E+07 0.238812E+07 0.237112E+07
    2.4750 0.249426E+07 0.240305E+07 0.237229E+07
    2.5000 0.248355E+07 0.241397E+07 0.236977E+07
    2.5250 0.247729E+07 0.242011E+07 0.236533E+07
    2.5500 0.247434E+07 0.242142E+07 0.236065E+07
    2.5750 0.247285E+07 0.241924E+07 0.235714E+07
    2.6000 0.247075E+07 0.241576E+07 0.235573E+07
    2.6250 0.246625E+07 0.241352E+07 0.235661E+07
    2.6500 0.245784E+07 0.241501E+07 0.235968E+07
    2.6750 0.244494E+07 0.242175E+07 0.236443E+07
    2.7000 0.242761E+07 0.243419E+07 0.237052E+07
    2.7250 0.240695E+07 0.245123E+07 0.237763E+07
    2.7500 0.238453E+07 0.247074E+07 0.238568E+07
    2.7750 0.236258E+07 0.248978E+07 0.239451E+07
    2.8000 0.234339E+07 0.250535E+07 0.240377E+07
    2.8250 0.232899E+07 0.251511E+07 0.241285E+07
    2.8500 0.232098E+07 0.251775E+07 0.242074E+07
    2.8750 0.232022E+07 0.251319E+07 0.242614E+07
    2.9000 0.232659E+07 0.250268E+07 0.242788E+07
    2.9250 0.233926E+07 0.248817E+07 0.242512E+07
    2.9500 0.235657E+07 0.247204E+07 0.241784E+07
    2.9750 0.237624E+07 0.245655E+07 0.240700E+07
    3.0000 0.239602E+07 0.244321E+07 0.239430E+07
    3.0250 0.241359E+07 0.243291E+07 0.238221E+07
    3.0500 0.242717E+07 0.242576E+07 0.237320E+07
    3.0750 0.243577E+07 0.242122E+07 0.236926E+07
    3.1000 0.243913E+07 0.241860E+07 0.237145E+07
    3.1250 0.243791E+07 0.241721E+07 0.237953E+07
    3.1500 0.243350E+07 0.241653E+07 0.239200E+07
    3.1750 0.242783E+07 0.241623E+07 0.240641E+07
    3.2000 0.242300E+07 0.241613E+07 0.241983E+07
    3.2250 0.242100E+07 0.241595E+07 0.242961E+07
    3.2500 0.242351E+07 0.241514E+07 0.243377E+07
    3.2750 0.243151E+07 0.241288E+07 0.243157E+07
    3.3000 0.244514E+07 0.240829E+07 0.242361E+07
    3.3250 0.246381E+07 0.240052E+07 0.241147E+07
    3.3500 0.248627E+07 0.238912E+07 0.239734E+07
    3.3750 0.251074E+07 0.237431E+07 0.238351E+07
    3.4000 0.253530E+07 0.235703E+07 0.237182E+07
    3.4250 0.255808E+07 0.233895E+07 0.236335E+07
    3.4500 0.257769E+07 0.232200E+07 0.235822E+07
    3.4750 0.259312E+07 0.230825E+07 0.235591E+07
    3.5000 0.260412E+07 0.229912E+07 0.235540E+07
    3.5250 0.261126E+07 0.229507E+07 0.235546E+07
    3.5500 0.261556E+07 0.229552E+07 0.235523E+07
    3.5750 0.261858E+07 0.229879E+07 0.235409E+07
    3.6000 0.262190E+07 0.230266E+07 0.235188E+07
    3.6250 0.262711E+07 0.230463E+07 0.234866E+07
    3.6500 0.263531E+07 0.230282E+07 0.234461E+07
    3.6750 0.264709E+07 0.229618E+07 0.233972E+07
    3.7000 0.266233E+07 0.228491E+07 0.233378E+07
    3.7250 0.268023E+07 0.227031E+07 0.232649E+07
    3.7500 0.269946E+07 0.225456E+07 0.231752E+07
    3.7750 0.271824E+07 0.224016E+07 0.230687E+07
    3.8000 0.273461E+07 0.222946E+07 0.229507E+07
    3.8250 0.274685E+07 0.222402E+07 0.228310E+07
    3.8500 0.275363E+07 0.222444E+07 0.227238E+07
    3.8750 0.275417E+07 0.223040E+07 0.226451E+07
    3.9000 0.274854E+07 0.224062E+07 0.226074E+07
    3.9250 0.273734E+07 0.225358E+07 0.226184E+07
    3.9500 0.272193E+07 0.226769E+07 0.226756E+07
    3.9750 0.270408E+07 0.228160E+07 0.227668E+07
    4.0000 0.268576E+07 0.229452E+07 0.228718E+07
    4.0250 0.266887E+07 0.230608E+07 0.229665E+07
    4.0500 0.265489E+07 0.231639E+07 0.230286E+07
    4.0750 0.264480E+07 0.232558E+07 0.230422E+07
    4.1000 0.263885E+07 0.233376E+07 0.230022E+07
    4.1250 0.263668E+07 0.234085E+07 0.229149E+07
    4.1500 0.263729E+07 0.234661E+07 0.227969E+07
    4.1750 0.263927E+07 0.235083E+07 0.226707E+07
    4.2000 0.264106E+07 0.235346E+07 0.225602E+07
    4.2250 0.264094E+07 0.235501E+07 0.224861E+07
    4.2500 0.263766E+07 0.235631E+07 0.224592E+07
    4.2750 0.263041E+07 0.235852E+07 0.224805E+07
    4.3000 0.261896E+07 0.236287E+07 0.225422E+07
    4.3250 0.260367E+07 0.237038E+07 0.226297E+07
    4.3500 0.258544E+07 0.238147E+07 0.227266E+07
    4.3750 0.256566E+07 0.239565E+07 0.228181E+07
    4.4000 0.254572E+07 0.241177E+07 0.228953E+07
    4.4250 0.252716E+07 0.242795E+07 0.229547E+07
    4.4500 0.251120E+07 0.244212E+07 0.229987E+07
    4.4750 0.249866E+07 0.245251E+07 0.230324E+07
    4.5000 0.248979E+07 0.245805E+07 0.230625E+07
    4.5250 0.248428E+07 0.245867E+07 0.230937E+07
    4.5500 0.248142E+07 0.245530E+07 0.231268E+07
    4.5750 0.248000E+07 0.244973E+07 0.231615E+07
    4.6000 0.247873E+07 0.244410E+07 0.231955E+07
    4.6250 0.247634E+07 0.244045E+07 0.232276E+07
    4.6500 0.247183E+07 0.244017E+07 0.232592E+07
    4.6750 0.246467E+07 0.244368E+07 0.232946E+07
    4.7000 0.245481E+07 0.245042E+07 0.233409E+07
    4.7250 0.244273E+07 0.245900E+07 0.234057E+07
    4.7500 0.242946E+07 0.246753E+07 0.234933E+07
    4.7750 0.241636E+07 0.247413E+07 0.236035E+07
    4.8000 0.240494E+07 0.247734E+07 0.237292E+07
    4.8250 0.239666E+07 0.247635E+07 0.238573E+07
    4.8500 0.239272E+07 0.247112E+07 0.239710E+07
    4.8750 0.239384E+07 0.246228E+07 0.240535E+07
    4.9000 0.240018E+07 0.245081E+07 0.240921E+07
    4.9250 0.241136E+07 0.243768E+07 0.240823E+07
    4.9500 0.242639E+07 0.242374E+07 0.240295E+07
    4.9750 0.244391E+07 0.240951E+07 0.239476E+07
    5.0000 0.246240E+07 0.239515E+07 0.238565E+07
    5.0250 0.248030E+07 0.238068E+07 0.237779E+07
    5.0500 0.249626E+07 0.236621E+07 0.237301E+07
    5.0750 0.250926E+07 0.235207E+07 0.237240E+07
    5.1000 0.251890E+07 0.233874E+07 0.237603E+07
    5.1250 0.252526E+07 0.232698E+07 0.238301E+07
    5.1500 0.252898E+07 0.231745E+07 0.239174E+07
    5.1750 0.253095E+07 0.231068E+07 0.240037E+07
    5.2000 0.253244E+07 0.230657E+07 0.240718E+07
    5.2250 0.253468E+07 0.230448E+07 0.241094E+07
    5.2500 0.253874E+07 0.230324E+07 0.241121E+07
    5.2750 0.254535E+07 0.230143E+07 0.240830E+07
    5.3000 0.255482E+07 0.229772E+07 0.240308E+07
    5.3250 0.256696E+07 0.229118E+07 0.239659E+07
    5.3500 0.258121E+07 0.228164E+07 0.238983E+07
    5.3750 0.259659E+07 0.226979E+07 0.238346E+07
    5.4000 0.261195E+07 0.225704E+07 0.237768E+07
    5.4250 0.262617E+07 0.224525E+07 0.237233E+07
    5.4500 0.263821E+07 0.223626E+07 0.236705E+07
    5.4750 0.264740E+07 0.223142E+07 0.236151E+07
    5.5000 0.265347E+07 0.223132E+07 0.235562E+07
    5.5250 0.265652E+07 0.223563E+07 0.234958E+07
    5.5500 0.265716E+07 0.224312E+07 0.234382E+07
    5.5750 0.265627E+07 0.225206E+07 0.233880E+07
    5.6000 0.265497E+07 0.226058E+07 0.233481E+07
    5.6250 0.265434E+07 0.226717E+07 0.233175E+07
    5.6500 0.265530E+07 0.227102E+07 0.232914E+07
    5.6750 0.265848E+07 0.227209E+07 0.232605E+07
    5.7000 0.266405E+07 0.227111E+07 0.232147E+07
    5.7250 0.267177E+07 0.226933E+07 0.231448E+07
    5.7500 0.268095E+07 0.226809E+07 0.230467E+07
    5.7750 0.269056E+07 0.226859E+07 0.229234E+07
    5.8000 0.269943E+07 0.227151E+07 0.227846E+07
    5.8250 0.270633E+07 0.227701E+07 0.226454E+07
    5.8500 0.271021E+07 0.228483E+07 0.225241E+07
    5.8750 0.271035E+07 0.229438E+07 0.224360E+07
    5.9000 0.270651E+07 0.230504E+07 0.223907E+07
    5.9250 0.269879E+07 0.231647E+07 0.223904E+07
    5.9500 0.268784E+07 0.232851E+07 0.224271E+07
    5.9750 0.267463E+07 0.234128E+07 0.224861E+07
    6.0000 0.266031E+07 0.235493E+07 0.225492E+07
    6.0250 0.264619E+07 0.236943E+07 0.225982E+07
    6.0500 0.263346E+07 0.238445E+07 0.226202E+07
    6.0750 0.262293E+07 0.239927E+07 0.226096E+07
    6.1000 0.261505E+07 0.241296E+07 0.225702E+07
    6.1250 0.260994E+07 0.242439E+07 0.225112E+07
    6.1500 0.260718E+07 0.243272E+07 0.224468E+07
    6.1750 0.260604E+07 0.243765E+07 0.223907E+07
    6.2000 0.260562E+07 0.243939E+07 0.223537E+07
    6.2250 0.260499E+07 0.243884E+07 0.223404E+07
    6.2500 0.260316E+07 0.243749E+07 0.223511E+07
    6.2750 0.259955E+07 0.243678E+07 0.223803E+07
    6.3000 0.259383E+07 0.243799E+07 0.224209E+07
    6.3250 0.258603E+07 0.244173E+07 0.224662E+07
    6.3500 0.257661E+07 0.244782E+07 0.225124E+07
    6.3750 0.256622E+07 0.245536E+07 0.225596E+07
    6.4000 0.255579E+07 0.246282E+07 0.226098E+07
    6.4250 0.254626E+07 0.246849E+07 0.226666E+07
    6.4500 0.253844E+07 0.247094E+07 0.227329E+07
    6.4750 0.253291E+07 0.246935E+07 0.228085E+07
    6.5000 0.252998E+07 0.246361E+07 0.228895E+07
    6.5250 0.252955E+07 0.245450E+07 0.229695E+07
    6.5500 0.253119E+07 0.244335E+07 0.230417E+07
    6.5750 0.253414E+07 0.243171E+07 0.231004E+07
    6.6000 0.253752E+07 0.242099E+07 0.231442E+07
    6.6250 0.254039E+07 0.241213E+07 0.231766E+07
    6.6500 0.254199E+07 0.240537E+07 0.232061E+07
    6.6750 0.254174E+07 0.240037E+07 0.232438E+07
    6.7000 0.253946E+07 0.239629E+07 0.233004E+07
    6.7250 0.253532E+07 0.239216E+07 0.233832E+07
    6.7500 0.252987E+07 0.238711E+07 0.234935E+07
    6.7750 0.252391E+07 0.238066E+07 0.236249E+07
    6.8000 0.251849E+07 0.237271E+07 0.237651E+07
    6.8250 0.251459E+07 0.236349E+07 0.238971E+07
    6.8500 0.251313E+07 0.235344E+07 0.240048E+07
    6.8750 0.251481E+07 0.234292E+07 0.240754E+07
    6.9000 0.251991E+07 0.233212E+07 0.241034E+07
    6.9250 0.252835E+07 0.232093E+07 0.240918E+07
    6.9500 0.253968E+07 0.230904E+07 0.240500E+07
    6.9750 0.255310E+07 0.229612E+07 0.239929E+07
    7.0000 0.256756E+07 0.228203E+07 0.239373E+07
    7.0250 0.258204E+07 0.226698E+07 0.238955E+07
    7.0500 0.259557E+07 0.225163E+07 0.238749E+07
    7.0750 0.260732E+07 0.223702E+07 0.238761E+07
    7.1000 0.261681E+07 0.222438E+07 0.238939E+07
    7.1250 0.262388E+07 0.221484E+07 0.239189E+07
    7.1500 0.262872E+07 0.220915E+07 0.239411E+07
    7.1750 0.263180E+07 0.220740E+07 0.239526E+07
    7.2000 0.263383E+07 0.220898E+07 0.239489E+07
    7.2250 0.263558E+07 0.221272E+07 0.239307E+07
    7.2500 0.263777E+07 0.221717E+07 0.239013E+07
    7.2750 0.264095E+07 0.222097E+07 0.238662E+07
    7.3000 0.264546E+07 0.222314E+07 0.238297E+07
    7.3250 0.265127E+07 0.222342E+07 0.237937E+07
    7.3500 0.265816E+07 0.222227E+07 0.237567E+07
    7.3750 0.266561E+07 0.222073E+07 0.237146E+07
    7.4000 0.267294E+07 0.222019E+07 0.236631E+07
    7.4250 0.267952E+07 0.222194E+07 0.235979E+07
    7.4500 0.268467E+07 0.222691E+07 0.235193E+07
    7.4750 0.268805E+07 0.223531E+07 0.234300E+07
    7.5000 0.268948E+07 0.224671E+07 0.233369E+07
    7.5250 0.268911E+07 0.226010E+07 0.232481E+07
    7.5500 0.268741E+07 0.227416E+07 0.231708E+07
    7.5750 0.268505E+07 0.228760E+07 0.231084E+07
    7.6000 0.268282E+07 0.229951E+07 0.230596E+07
    7.6250 0.268152E+07 0.230951E+07 0.230175E+07
    7.6500 0.268186E+07 0.231769E+07 0.229716E+07
    7.6750 0.268432E+07 0.232456E+07 0.229103E+07
    7.7000 0.268907E+07 0.233087E+07 0.228247E+07
    7.7250 0.269593E+07 0.233724E+07 0.227109E+07
    7.7500 0.270442E+07 0.234406E+07 0.225722E+07
    7.7750 0.271380E+07 0.235135E+07 0.224182E+07
    7.8000 0.272309E+07 0.235892E+07 0.222640E+07
    7.8250 0.273137E+07 0.236642E+07 0.221255E+07
    7.8500 0.273777E+07 0.237356E+07 0.220167E+07
    7.8750 0.274160E+07 0.238035E+07 0.219462E+07
    7.9000 0.274252E+07 0.238703E+07 0.219155E+07
    7.9250 0.274049E+07 0.239414E+07 0.219192E+07
    7.9500 0.273578E+07 0.240229E+07 0.219465E+07
    7.9750 0.272897E+07 0.241191E+07 0.219850E+07
    8.0000 0.272082E+07 0.242304E+07 0.220226E+07
    8.0250 0.271217E+07 0.243524E+07 0.220516E+07
    8.0500 0.270384E+07 0.244754E+07 0.220699E+07
    8.0750 0.269651E+07 0.245872E+07 0.220793E+07
    8.1000 0.269062E+07 0.246750E+07 0.220863E+07
    8.1250 0.268629E+07 0.247294E+07 0.220981E+07
    8.1500 0.268330E+07 0.247464E+07 0.221203E+07
    8.1750 0.268122E+07 0.247280E+07 0.221556E+07
    8.2000 0.267949E+07 0.246831E+07 0.222028E+07
    8.2250 0.267762E+07 0.246242E+07 0.222577E+07
    8.2500 0.267515E+07 0.245640E+07 0.223155E+07
    8.2750 0.267169E+07 0.245138E+07 0.223723E+07
    8.3000 0.266710E+07 0.244784E+07 0.224265E+07
    8.3250 0.266151E+07 0.244556E+07 0.224797E+07
    8.3500 0.265524E+07 0.244382E+07 0.225359E+07
    8.3750 0.264878E+07 0.244146E+07 0.226005E+07
    8.4000 0.264273E+07 0.243735E+07 0.226777E+07
    8.4250 0.263775E+07 0.243052E+07 0.227686E+07
    8.4500 0.263433E+07 0.242063E+07 0.228703E+07
    8.4750 0.263288E+07 0.240786E+07 0.229760E+07
    8.5000 0.263350E+07 0.239295E+07 0.230773E+07
    8.5250 0.263602E+07 0.237698E+07 0.231656E+07
    8.5500 0.263998E+07 0.236106E+07 0.232361E+07
    8.5750 0.264475E+07 0.234609E+07 0.232882E+07
    8.6000 0.264958E+07 0.233256E+07 0.233268E+07
    8.6250 0.265363E+07 0.232054E+07 0.233615E+07
    8.6500 0.265621E+07 0.230975E+07 0.233971E+07
    8.6750 0.265686E+07 0.229973E+07 0.234125E+07
    8.7000 0.265533E+07 0.229011E+07 0.234022E+07
    8.7250 0.265173E+07 0.228070E+07 0.234203E+07
    8.7500 0.264639E+07 0.227168E+07 0.235115E+07
    8.7750 0.263999E+07 0.226338E+07 0.236628E+07
    8.8000 0.263324E+07 0.225616E+07 0.238357E+07
    8.8250 0.262694E+07 0.225037E+07 0.239979E+07
    8.8500 0.262181E+07 0.224601E+07 0.241314E+07
    8.8750 0.261841E+07 0.224273E+07 0.242292E+07
    8.9000 0.261712E+07 0.223990E+07 0.242919E+07
    8.9250 0.261795E+07 0.223675E+07 0.243255E+07
    8.9500 0.262076E+07 0.223259E+07 0.243395E+07
    8.9750 0.262518E+07 0.222705E+07 0.243438E+07
    9.0000 0.263063E+07 0.222030E+07 0.243459E+07
    9.0250 0.263653E+07 0.221301E+07 0.243483E+07
    9.0500 0.264230E+07 0.220620E+07 0.243478E+07
    9.0750 0.264750E+07 0.220105E+07 0.243380E+07
    9.1000 0.265181E+07 0.219866E+07 0.243109E+07
    9.1250 0.265516E+07 0.219959E+07 0.242603E+07
    9.1500 0.265774E+07 0.220386E+07 0.241841E+07
    9.1750 0.265983E+07 0.221086E+07 0.240879E+07
    9.2000 0.266194E+07 0.221952E+07 0.239824E+07
    9.2250 0.266459E+07 0.222857E+07 0.238808E+07
    9.2500 0.266821E+07 0.223692E+07 0.237935E+07
    9.2750 0.267310E+07 0.224387E+07 0.237254E+07
    9.3000 0.267940E+07 0.224927E+07 0.236732E+07
    9.3250 0.268706E+07 0.225356E+07 0.236279E+07
    9.3500 0.269577E+07 0.225756E+07 0.235780E+07
    9.3750 0.270502E+07 0.226233E+07 0.235132E+07
    9.4000 0.271417E+07 0.226875E+07 0.234283E+07
    9.4250 0.272260E+07 0.227735E+07 0.233235E+07
    9.4500 0.272970E+07 0.228816E+07 0.232064E+07
    9.4750 0.273504E+07 0.230077E+07 0.230886E+07
    9.5000 0.273841E+07 0.231443E+07 0.229834E+07
    9.5250 0.273983E+07 0.232831E+07 0.229014E+07
    9.5500 0.273951E+07 0.234173E+07 0.228479E+07
    9.5750 0.273795E+07 0.235430E+07 0.228206E+07
    9.6000 0.273570E+07 0.236597E+07 0.228108E+07
    9.6250 0.273346E+07 0.237695E+07 0.228053E+07
    9.6500 0.273185E+07 0.238755E+07 0.227899E+07
    9.6750 0.273138E+07 0.239800E+07 0.227540E+07
    9.7000 0.273232E+07 0.240836E+07 0.226921E+07
    9.7250 0.273478E+07 0.241835E+07 0.226052E+07
    9.7500 0.273861E+07 0.242746E+07 0.224998E+07
    9.7750 0.274347E+07 0.243510E+07 0.223869E+07
    9.8000 0.274888E+07 0.244079E+07 0.222765E+07
    9.8250 0.275428E+07 0.244441E+07 0.221717E+07
    9.8500 0.275910E+07 0.244622E+07 0.220676E+07
    9.8750 0.276291E+07 0.244681E+07 0.219734E+07
    9.9000 0.276545E+07 0.244704E+07 0.219042E+07
    9.9250 0.276666E+07 0.244773E+07 0.218611E+07
    9.9500 0.276661E+07 0.244949E+07 0.218353E+07
    9.9750 0.276563E+07 0.245243E+07 0.218183E+07
   10.0000 0.276410E+07 0.245619E+07 0.218071E+07
   10.0250 0.276252E+07 0.245989E+07 0.218032E+07
   10.0500 0.276131E+07 0.246244E+07 0.218104E+07
   10.0750 0.276088E+07 0.246275E+07 0.218329E+07
   10.1000 0.276142E+07 0.246004E+07 0.218729E+07
   10.1250 0.276298E+07 0.245406E+07 0.219291E+07
   10.1500 0.276537E+07 0.244514E+07 0.219979E+07
   10.1750 0.276821E+07 0.243414E+07 0.220732E+07
   10.2000 0.277098E+07 0.242222E+07 0.221484E+07
   10.2250 0.277317E+07 0.241049E+07 0.222185E+07
   10.2500 0.277419E+07 0.239988E+07 0.222813E+07
   10.2750 0.277367E+07 0.239073E+07 0.223379E+07
   10.3000 0.277133E+07 0.238293E+07 0.223929E+07
   10.3250 0.276721E+07 0.237594E+07 0.224536E+07
   10.3500 0.276146E+07 0.236900E+07 0.225276E+07
   10.3750 0.275447E+07 0.236136E+07 0.226205E+07
   10.4000 0.274685E+07 0.235248E+07 0.227329E+07
   10.4250 0.273918E+07 0.234226E+07 0.228609E+07
   10.4500 0.273213E+07 0.233092E+07 0.229953E+07
   10.4750 0.272621E+07 0.231898E+07 0.231242E+07
   10.5000 0.272179E+07 0.230707E+07 0.232364E+07
   10.5250 0.271907E+07 0.229566E+07 0.233238E+07
   10.5500 0.271793E+07 0.228504E+07 0.233845E+07
   10.5750 0.271820E+07 0.227520E+07 0.234222E+07
   10.6000 0.271941E+07 0.226588E+07 0.234454E+07
   10.6250 0.272110E+07 0.225675E+07 0.234661E+07
   10.6500 0.272274E+07 0.224760E+07 0.234953E+07
   10.6750 0.272394E+07 0.223839E+07 0.235411E+07
   10.7000 0.272432E+07 0.222950E+07 0.236073E+07
   10.7250 0.272380E+07 0.222146E+07 0.236911E+07
   10.7500 0.272239E+07 0.221498E+07 0.237858E+07
   10.7750 0.272030E+07 0.221066E+07 0.238822E+07
   10.8000 0.271789E+07 0.220876E+07 0.239713E+07
   10.8250 0.271560E+07 0.220917E+07 0.240468E+07
   10.8500 0.271390E+07 0.221126E+07 0.241051E+07
   10.8750 0.271313E+07 0.221418E+07 0.241473E+07
   10.9000 0.271357E+07 0.221692E+07 0.241764E+07
   10.9250 0.271530E+07 0.221871E+07 0.241962E+07
   10.9500 0.271825E+07 0.221907E+07 0.242099E+07
   10.9750 0.272213E+07 0.221813E+07 0.242178E+07
   11.0000 0.272654E+07 0.221648E+07 0.242182E+07
   11.0250 0.273101E+07 0.221509E+07 0.242076E+07
   11.0500 0.273501E+07 0.221501E+07 0.241819E+07
   11.0750 0.273820E+07 0.221709E+07 0.241389E+07
   11.1000 0.274030E+07 0.222178E+07 0.240787E+07
   11.1250 0.274118E+07 0.222905E+07 0.240052E+07
   11.1500 0.274093E+07 0.223834E+07 0.239244E+07
   11.1750 0.273981E+07 0.224877E+07 0.238434E+07
   11.2000 0.273824E+07 0.225933E+07 0.237679E+07
   11.2250 0.273673E+07 0.226918E+07 0.237007E+07
   11.2500 0.273576E+07 0.227788E+07 0.236404E+07
   11.2750 0.273575E+07 0.228538E+07 0.235823E+07
   11.3000 0.273696E+07 0.229205E+07 0.235190E+07
   11.3250 0.273957E+07 0.229847E+07 0.234431E+07
   11.3500 0.274350E+07 0.230526E+07 0.233489E+07
   11.3750 0.274846E+07 0.231290E+07 0.232353E+07
   11.4000 0.275408E+07 0.232154E+07 0.231060E+07
   11.4250 0.275991E+07 0.233099E+07 0.229688E+07
   11.4500 0.276547E+07 0.234079E+07 0.228345E+07
   11.4750 0.277031E+07 0.235034E+07 0.227137E+07
   11.5000 0.277415E+07 0.235773E+07 0.226145E+07
   11.5250 0.277682E+07 0.236043E+07 0.225402E+07
   11.5500 0.277835E+07 0.236061E+07 0.224887E+07
   11.5750 0.277898E+07 0.236350E+07 0.224537E+07
