      Time   FAIRTEN1   FAIRTEN2   FAIRTEN3
       (s)        (N)        (N)        (N)
    0.0000 0.243667E+07 0.243671E+07 0.243671E+07
    0.0250 0.242202E+07 0.246026E+07 0.243764E+07
    0.0500 0.242835E+07 0.244977E+07 0.243966E+07
    0.0750 0.243295E+07 0.244248E+07 0.244146E+07
    0.1000 0.243951E+07 0.243300E+07 0.244309E+07
    0.1250 0.244932E+07 0.242072E+07 0.244276E+07
    0.1500 0.246166E+07 0.240704E+07 0.243985E+07
    0.1750 0.247584E+07 0.239377E+07 0.243367E+07
    0.2000 0.249050E+07 0.238239E+07 0.242443E+07
    0.2250 0.250387E+07 0.237404E+07 0.241368E+07
    0.2500 0.251501E+07 0.236865E+07 0.240261E+07
    0.2750 0.252241E+07 0.236611E+07 0.239356E+07
    0.3000 0.252542E+07 0.236581E+07 0.238810E+07
    0.3250 0.252397E+07 0.236694E+07 0.238708E+07
    0.3500 0.251816E+07 0.236923E+07 0.239063E+07
    0.3750 0.250879E+07 0.237256E+07 0.239782E+07
    0.4000 0.249701E+07 0.237718E+07 0.240684E+07
    0.4250 0.248396E+07 0.238341E+07 0.241581E+07
    0.4500 0.247132E+07 0.239114E+07 0.242249E+07
    0.4750 0.246006E+07 0.240017E+07 0.242582E+07
    0.5000 0.245137E+07 0.240959E+07 0.242503E+07
    0.5250 0.244575E+07 0.241832E+07 0.242064E+07
    0.5500 0.244319E+07 0.242523E+07 0.241380E+07
    0.5750 0.244356E+07 0.242928E+07 0.240591E+07
    0.6000 0.244613E+07 0.243010E+07 0.239843E+07
    0.6250 0.244986E+07 0.242820E+07 0.239251E+07
    0.6500 0.245408E+07 0.242439E+07 0.238828E+07
    0.6750 0.245770E+07 0.242043E+07 0.238573E+07
    0.7000 0.245985E+07 0.241814E+07 0.238443E+07
    0.7250 0.246050E+07 0.241864E+07 0.238328E+07
    0.7500 0.245990E+07 0.242228E+07 0.238172E+07
    0.7750 0.245897E+07 0.242815E+07 0.237934E+07
    0.8000 0.245914E+07 0.243425E+07 0.237602E+07
    0.8250 0.246216E+07 0.243793E+07 0.237186E+07
    0.8500 0.246963E+07 0.243673E+07 0.236693E+07
    0.8750 0.248294E+07 0.242875E+07 0.236092E+07
    0.9000 0.250231E+07 0.241380E+07 0.235356E+07
    0.9250 0.252748E+07 0.239293E+07 0.234398E+07
    0.9500 0.255709E+07 0.236862E+07 0.233146E+07
    0.9750 0.258894E+07 0.234403E+07 0.231592E+07
    1.0000 0.262050E+07 0.232238E+07 0.229767E+07
    1.0250 0.264898E+07 0.230612E+07 0.227816E+07
    1.0500 0.267211E+07 0.229651E+07 0.225939E+07
    1.0750 0.268817E+07 0.229354E+07 0.224372E+07
    1.1000 0.269630E+07 0.229619E+07 0.223347E+07
    1.1250 0.269674E+07 0.230259E+07 0.223024E+07
    1.1500 0.269079E+07 0.231076E+07 0.223417E+07
    1.1750 0.268049E+07 0.231896E+07 0.224414E+07
    1.2000 0.266823E+07 0.232628E+07 0.225777E+07
    1.2250 0.265699E+07 0.233184E+07 0.227174E+07
    1.2500 0.264920E+07 0.233555E+07 0.228274E+07
    1.2750 0.264679E+07 0.233757E+07 0.228791E+07
    1.3000 0.265089E+07 0.233742E+07 0.228600E+07
    1.3250 0.266128E+07 0.233519E+07 0.227716E+07
    1.3500 0.267747E+07 0.233022E+07 0.226275E+07
    1.3750 0.269802E+07 0.232185E+07 0.224554E+07
    1.4000 0.272068E+07 0.231044E+07 0.222861E+07
    1.4250 0.274345E+07 0.229618E+07 0.221476E+07
    1.4500 0.276431E+07 0.228023E+07 0.220584E+07
    1.4750 0.278154E+07 0.226452E+07 0.220249E+07
    1.5000 0.279441E+07 0.225074E+07 0.220401E+07
    1.5250 0.280262E+07 0.224071E+07 0.220905E+07
    1.5500 0.280695E+07 0.223530E+07 0.221557E+07
    1.5750 0.280911E+07 0.223406E+07 0.222130E+07
    1.6000 0.281058E+07 0.223591E+07 0.222513E+07
    1.6250 0.281365E+07 0.223838E+07 0.222591E+07
    1.6500 0.281995E+07 0.223894E+07 0.222363E+07
    1.6750 0.283041E+07 0.223540E+07 0.221893E+07
    1.7000 0.284559E+07 0.222624E+07 0.221223E+07
    1.7250 0.286469E+07 0.221154E+07 0.220442E+07
    1.7500 0.288613E+07 0.219284E+07 0.219620E+07
    1.7750 0.290783E+07 0.217276E+07 0.218783E+07
    1.8000 0.292715E+07 0.215458E+07 0.217977E+07
    1.8250 0.294174E+07 0.214142E+07 0.217234E+07
    1.8500 0.294937E+07 0.213575E+07 0.216647E+07
    1.8750 0.294848E+07 0.213884E+07 0.216338E+07
    1.9000 0.293904E+07 0.214998E+07 0.216387E+07
    1.9250 0.292175E+07 0.216744E+07 0.216882E+07
    1.9500 0.289790E+07 0.218876E+07 0.217906E+07
    1.9750 0.286995E+07 0.221097E+07 0.219416E+07
    2.0000 0.284062E+07 0.223150E+07 0.221276E+07
    2.0250 0.281281E+07 0.224847E+07 0.223262E+07
    2.0500 0.278891E+07 0.226111E+07 0.225108E+07
    2.0750 0.277064E+07 0.226938E+07 0.226566E+07
    2.1000 0.275914E+07 0.227392E+07 0.227398E+07
    2.1250 0.275400E+07 0.227601E+07 0.227542E+07
    2.1500 0.275405E+07 0.227667E+07 0.227067E+07
    2.1750 0.275771E+07 0.227662E+07 0.226127E+07
    2.2000 0.276250E+07 0.227653E+07 0.225029E+07
    2.2250 0.276586E+07 0.227686E+07 0.224092E+07
    2.2500 0.276606E+07 0.227759E+07 0.223576E+07
    2.2750 0.276162E+07 0.227922E+07 0.223646E+07
    2.3000 0.275125E+07 0.228277E+07 0.224391E+07
    2.3250 0.273559E+07 0.228855E+07 0.225685E+07
    2.3500 0.271552E+07 0.229738E+07 0.227318E+07
    2.3750 0.269249E+07 0.230970E+07 0.229039E+07
    2.4000 0.266896E+07 0.232468E+07 0.230563E+07
    2.4250 0.264683E+07 0.234153E+07 0.231699E+07
    2.4500 0.262796E+07 0.235849E+07 0.232352E+07
    2.4750 0.261366E+07 0.237357E+07 0.232532E+07
    2.5000 0.260431E+07 0.238511E+07 0.232347E+07
    2.5250 0.260005E+07 0.239164E+07 0.231920E+07
    2.5500 0.259969E+07 0.239304E+07 0.231432E+07
    2.5750 0.260139E+07 0.239052E+07 0.231043E+07
    2.6000 0.260353E+07 0.238582E+07 0.230810E+07
    2.6250 0.260402E+07 0.238160E+07 0.230778E+07
    2.6500 0.260112E+07 0.238043E+07 0.230957E+07
    2.6750 0.259402E+07 0.238415E+07 0.231277E+07
    2.7000 0.258237E+07 0.239341E+07 0.231731E+07
    2.7250 0.256694E+07 0.240751E+07 0.232288E+07
    2.7500 0.254873E+07 0.242488E+07 0.232974E+07
    2.7750 0.253011E+07 0.244244E+07 0.233754E+07
    2.8000 0.251324E+07 0.245732E+07 0.234602E+07
    2.8250 0.250007E+07 0.246715E+07 0.235499E+07
    2.8500 0.249327E+07 0.246976E+07 0.236252E+07
    2.8750 0.249352E+07 0.246516E+07 0.236792E+07
    2.9000 0.250141E+07 0.245402E+07 0.236966E+07
    2.9250 0.251719E+07 0.243759E+07 0.236601E+07
    2.9500 0.253904E+07 0.241839E+07 0.235713E+07
    2.9750 0.256505E+07 0.239865E+07 0.234370E+07
    3.0000 0.259358E+07 0.237944E+07 0.232675E+07
    3.0250 0.262137E+07 0.236255E+07 0.230918E+07
    3.0500 0.264694E+07 0.234776E+07 0.229336E+07
    3.0750 0.266879E+07 0.233496E+07 0.228128E+07
    3.1000 0.268567E+07 0.232401E+07 0.227488E+07
    3.1250 0.269793E+07 0.231424E+07 0.227419E+07
    3.1500 0.270625E+07 0.230560E+07 0.227827E+07
    3.1750 0.271194E+07 0.229802E+07 0.228535E+07
    3.2000 0.271696E+07 0.229141E+07 0.229251E+07
    3.2250 0.272304E+07 0.228575E+07 0.229746E+07
    3.2500 0.273183E+07 0.228072E+07 0.229812E+07
    3.2750 0.274464E+07 0.227540E+07 0.229352E+07
    3.3000 0.276215E+07 0.226873E+07 0.228377E+07
    3.3250 0.278380E+07 0.226014E+07 0.227027E+07
    3.3500 0.280891E+07 0.224851E+07 0.225507E+07
    3.3750 0.283624E+07 0.223389E+07 0.223990E+07
    3.4000 0.286378E+07 0.221707E+07 0.222681E+07
    3.4250 0.288992E+07 0.219916E+07 0.221693E+07
    3.4500 0.291296E+07 0.218229E+07 0.221055E+07
    3.4750 0.293187E+07 0.216841E+07 0.220719E+07
    3.5000 0.294624E+07 0.215896E+07 0.220590E+07
    3.5250 0.295613E+07 0.215486E+07 0.220577E+07
    3.5500 0.296277E+07 0.215550E+07 0.220561E+07
    3.5750 0.296714E+07 0.215987E+07 0.220501E+07
    3.6000 0.297104E+07 0.216573E+07 0.220375E+07
    3.6250 0.297622E+07 0.217066E+07 0.220169E+07
    3.6500 0.298399E+07 0.217257E+07 0.219910E+07
    3.6750 0.299561E+07 0.217001E+07 0.219561E+07
    3.7000 0.301100E+07 0.216294E+07 0.219141E+07
    3.7250 0.303012E+07 0.215208E+07 0.218579E+07
    3.7500 0.305193E+07 0.213927E+07 0.217830E+07
    3.7750 0.307438E+07 0.212728E+07 0.216918E+07
    3.8000 0.309583E+07 0.211813E+07 0.215861E+07
    3.8250 0.311454E+07 0.211350E+07 0.214713E+07
    3.8500 0.312849E+07 0.211452E+07 0.213651E+07
    3.8750 0.313666E+07 0.212109E+07 0.212816E+07
    3.9000 0.313820E+07 0.213238E+07 0.212389E+07
    3.9250 0.313312E+07 0.214733E+07 0.212468E+07
    3.9500 0.312252E+07 0.216414E+07 0.213056E+07
    3.9750 0.310735E+07 0.218191E+07 0.214106E+07
    4.0000 0.308924E+07 0.219976E+07 0.215442E+07
    4.0250 0.307010E+07 0.221709E+07 0.216811E+07
    4.0500 0.305089E+07 0.223428E+07 0.218036E+07
    4.0750 0.303315E+07 0.225114E+07 0.218921E+07
    4.1000 0.301782E+07 0.226757E+07 0.219336E+07
    4.1250 0.300462E+07 0.228360E+07 0.219369E+07
    4.1500 0.299352E+07 0.229863E+07 0.219080E+07
    4.1750 0.298353E+07 0.231217E+07 0.218663E+07
    4.2000 0.297335E+07 0.232394E+07 0.218363E+07
    4.2250 0.296206E+07 0.233387E+07 0.218314E+07
    4.2500 0.294863E+07 0.234239E+07 0.218627E+07
    4.2750 0.293209E+07 0.235063E+07 0.219357E+07
    4.3000 0.291251E+07 0.235957E+07 0.220402E+07
    4.3250 0.289026E+07 0.237016E+07 0.221638E+07
    4.3500 0.286595E+07 0.238311E+07 0.222912E+07
    4.3750 0.284102E+07 0.239811E+07 0.224076E+07
    4.4000 0.281704E+07 0.241409E+07 0.225012E+07
    4.4250 0.279503E+07 0.242985E+07 0.225704E+07
    4.4500 0.277624E+07 0.244337E+07 0.226180E+07
    4.4750 0.276173E+07 0.245284E+07 0.226449E+07
    4.5000 0.275152E+07 0.245719E+07 0.226622E+07
    4.5250 0.274524E+07 0.245630E+07 0.226753E+07
    4.5500 0.274227E+07 0.245084E+07 0.226865E+07
    4.5750 0.274120E+07 0.244247E+07 0.226991E+07
    4.6000 0.274070E+07 0.243335E+07 0.227098E+07
    4.6250 0.273939E+07 0.242534E+07 0.227192E+07
    4.6500 0.273617E+07 0.242005E+07 0.227264E+07
    4.6750 0.272997E+07 0.241832E+07 0.227382E+07
    4.7000 0.272027E+07 0.242006E+07 0.227623E+07
    4.7250 0.270786E+07 0.242373E+07 0.228019E+07
    4.7500 0.269308E+07 0.242799E+07 0.228665E+07
    4.7750 0.267711E+07 0.243112E+07 0.229559E+07
    4.8000 0.266159E+07 0.243140E+07 0.230656E+07
    4.8250 0.264796E+07 0.242799E+07 0.231843E+07
    4.8500 0.263731E+07 0.242083E+07 0.232984E+07
    4.8750 0.263077E+07 0.241029E+07 0.233911E+07
    4.9000 0.262910E+07 0.239705E+07 0.234458E+07
    4.9250 0.263194E+07 0.238220E+07 0.234606E+07
    4.9500 0.263920E+07 0.236642E+07 0.234303E+07
    4.9750 0.264983E+07 0.235017E+07 0.233682E+07
    5.0000 0.266290E+07 0.233348E+07 0.232874E+07
    5.0250 0.267719E+07 0.231638E+07 0.232063E+07
    5.0500 0.269145E+07 0.229885E+07 0.231450E+07
    5.0750 0.270489E+07 0.228105E+07 0.231131E+07
    5.1000 0.271726E+07 0.226324E+07 0.231110E+07
    5.1250 0.272835E+07 0.224626E+07 0.231328E+07
    5.1500 0.273855E+07 0.223082E+07 0.231560E+07
    5.1750 0.274858E+07 0.221760E+07 0.231644E+07
    5.2000 0.275945E+07 0.220666E+07 0.231589E+07
    5.2250 0.277188E+07 0.219805E+07 0.231406E+07
    5.2500 0.278661E+07 0.219101E+07 0.231022E+07
    5.2750 0.280437E+07 0.218433E+07 0.230355E+07
    5.3000 0.282511E+07 0.217682E+07 0.229476E+07
    5.3250 0.284857E+07 0.216772E+07 0.228463E+07
    5.3500 0.287404E+07 0.215671E+07 0.227423E+07
    5.3750 0.290040E+07 0.214422E+07 0.226459E+07
    5.4000 0.292665E+07 0.213130E+07 0.225582E+07
    5.4250 0.295123E+07 0.211965E+07 0.224839E+07
    5.4500 0.297319E+07 0.211093E+07 0.224175E+07
    5.4750 0.299145E+07 0.210670E+07 0.223572E+07
    5.5000 0.300577E+07 0.210744E+07 0.223000E+07
    5.5250 0.301619E+07 0.211312E+07 0.222437E+07
    5.5500 0.302304E+07 0.212272E+07 0.221933E+07
    5.5750 0.302713E+07 0.213474E+07 0.221506E+07
    5.6000 0.302968E+07 0.214736E+07 0.221163E+07
    5.6250 0.303180E+07 0.215890E+07 0.220914E+07
    5.6500 0.303431E+07 0.216852E+07 0.220748E+07
    5.6750 0.303800E+07 0.217597E+07 0.220603E+07
    5.7000 0.304337E+07 0.218156E+07 0.220396E+07
    5.7250 0.305065E+07 0.218611E+07 0.220042E+07
    5.7500 0.305923E+07 0.219105E+07 0.219485E+07
    5.7750 0.306834E+07 0.219741E+07 0.218715E+07
    5.8000 0.307744E+07 0.220558E+07 0.217768E+07
    5.8250 0.308509E+07 0.221614E+07 0.216758E+07
    5.8500 0.309043E+07 0.222871E+07 0.215825E+07
    5.8750 0.309286E+07 0.224264E+07 0.215108E+07
    5.9000 0.309186E+07 0.225756E+07 0.214697E+07
    5.9250 0.308737E+07 0.227291E+07 0.214667E+07
    5.9500 0.307985E+07 0.228845E+07 0.214976E+07
    5.9750 0.306998E+07 0.230423E+07 0.215516E+07
    6.0000 0.305857E+07 0.232047E+07 0.216169E+07
    6.0250 0.304665E+07 0.233733E+07 0.216759E+07
    6.0500 0.303504E+07 0.235467E+07 0.217183E+07
    6.0750 0.302444E+07 0.237149E+07 0.217363E+07
    6.1000 0.301530E+07 0.238302E+07 0.217292E+07
    6.1250 0.300760E+07 0.238463E+07 0.217043E+07
    6.1500 0.300092E+07 0.238205E+07 0.216740E+07
    6.1750 0.299490E+07 0.238382E+07 0.216500E+07
    6.2000 0.298836E+07 0.239160E+07 0.216445E+07
    6.2250 0.298071E+07 0.240198E+07 0.216624E+07
    6.2500 0.297107E+07 0.241263E+07 0.217045E+07
    6.2750 0.295863E+07 0.242329E+07 0.217679E+07
    6.3000 0.294337E+07 0.243404E+07 0.218437E+07
    6.3250 0.292504E+07 0.244542E+07 0.219274E+07
    6.3500 0.290428E+07 0.245754E+07 0.220106E+07
    6.3750 0.288160E+07 0.247028E+07 0.220938E+07
    6.4000 0.285836E+07 0.248228E+07 0.221758E+07
    6.4250 0.283535E+07 0.249231E+07 0.222593E+07
    6.4500 0.281366E+07 0.249865E+07 0.223476E+07
    6.4750 0.279427E+07 0.249996E+07 0.224395E+07
    6.5000 0.277749E+07 0.249572E+07 0.225347E+07
    6.5250 0.276378E+07 0.248587E+07 0.226264E+07
    6.5500 0.275315E+07 0.247102E+07 0.227069E+07
    6.5750 0.274510E+07 0.245251E+07 0.227709E+07
    6.6000 0.273904E+07 0.243223E+07 0.228142E+07
    6.6250 0.273433E+07 0.241212E+07 0.228368E+07
    6.6500 0.273000E+07 0.239414E+07 0.228467E+07
    6.6750 0.272549E+07 0.237930E+07 0.228536E+07
    6.7000 0.272048E+07 0.236773E+07 0.228664E+07
    6.7250 0.271433E+07 0.235882E+07 0.228998E+07
    6.7500 0.270749E+07 0.235111E+07 0.229572E+07
    6.7750 0.270049E+07 0.234322E+07 0.230358E+07
    6.8000 0.269356E+07 0.233440E+07 0.231316E+07
    6.8250 0.268746E+07 0.232426E+07 0.232330E+07
    6.8500 0.268291E+07 0.231292E+07 0.233249E+07
    6.8750 0.268021E+07 0.230116E+07 0.233962E+07
    6.9000 0.267986E+07 0.228948E+07 0.234389E+07
    6.9250 0.268177E+07 0.227855E+07 0.234517E+07
    6.9500 0.268553E+07 0.226863E+07 0.234419E+07
    6.9750 0.269113E+07 0.225933E+07 0.234161E+07
    7.0000 0.269791E+07 0.225014E+07 0.233885E+07
    7.0250 0.270500E+07 0.224098E+07 0.233707E+07
    7.0500 0.271225E+07 0.223125E+07 0.233670E+07
    7.0750 0.271893E+07 0.222135E+07 0.233790E+07
    7.1000 0.272481E+07 0.221180E+07 0.234035E+07
    7.1250 0.273005E+07 0.220315E+07 0.234307E+07
    7.1500 0.273430E+07 0.219657E+07 0.234539E+07
    7.1750 0.273830E+07 0.219204E+07 0.234637E+07
    7.2000 0.274253E+07 0.218935E+07 0.234556E+07
    7.2250 0.274744E+07 0.218794E+07 0.234306E+07
    7.2500 0.275367E+07 0.218671E+07 0.233910E+07
    7.2750 0.276143E+07 0.218466E+07 0.233456E+07
    7.3000 0.277156E+07 0.218070E+07 0.232954E+07
    7.3250 0.278388E+07 0.217472E+07 0.232438E+07
    7.3500 0.279804E+07 0.216733E+07 0.231940E+07
    7.3750 0.281398E+07 0.215897E+07 0.231401E+07
    7.4000 0.283113E+07 0.214829E+07 0.230786E+07
    7.4250 0.284882E+07 0.213468E+07 0.230041E+07
    7.4500 0.286637E+07 0.212328E+07 0.229145E+07
    7.4750 0.288322E+07 0.211985E+07 0.228126E+07
    7.5000 0.289878E+07 0.212531E+07 0.227046E+07
    7.5250 0.291239E+07 0.213729E+07 0.226012E+07
    7.5500 0.292424E+07 0.215277E+07 0.225094E+07
    7.5750 0.293418E+07 0.216975E+07 0.224355E+07
    7.6000 0.294229E+07 0.218699E+07 0.223853E+07
    7.6250 0.294904E+07 0.220366E+07 0.223552E+07
    7.6500 0.295450E+07 0.221990E+07 0.223392E+07
    7.6750 0.295934E+07 0.223561E+07 0.223266E+07
    7.7000 0.296370E+07 0.225155E+07 0.223052E+07
    7.7250 0.296774E+07 0.226794E+07 0.222704E+07
    7.7500 0.297178E+07 0.228490E+07 0.222143E+07
    7.7750 0.297538E+07 0.230222E+07 0.221420E+07
    7.8000 0.297857E+07 0.231900E+07 0.220595E+07
    7.8250 0.298112E+07 0.233418E+07 0.219762E+07
    7.8500 0.298244E+07 0.234694E+07 0.219053E+07
    7.8750 0.298238E+07 0.235656E+07 0.218525E+07
    7.9000 0.298070E+07 0.236311E+07 0.218217E+07
    7.9250 0.297707E+07 0.236761E+07 0.218122E+07
    7.9500 0.297149E+07 0.237150E+07 0.218181E+07
    7.9750 0.296423E+07 0.237616E+07 0.218310E+07
    8.0000 0.295533E+07 0.238282E+07 0.218432E+07
    8.0250 0.294498E+07 0.239189E+07 0.218511E+07
    8.0500 0.293384E+07 0.240280E+07 0.218519E+07
    8.0750 0.292216E+07 0.241464E+07 0.218481E+07
    8.1000 0.291009E+07 0.242625E+07 0.218474E+07
    8.1250 0.289813E+07 0.243615E+07 0.218554E+07
    8.1500 0.288635E+07 0.244376E+07 0.218757E+07
    8.1750 0.287487E+07 0.244876E+07 0.219113E+07
    8.2000 0.286372E+07 0.245151E+07 0.219584E+07
    8.2250 0.285239E+07 0.245330E+07 0.220155E+07
    8.2500 0.284102E+07 0.245502E+07 0.220741E+07
    8.2750 0.282912E+07 0.245786E+07 0.221293E+07
    8.3000 0.281628E+07 0.246244E+07 0.221813E+07
    8.3250 0.280266E+07 0.246843E+07 0.222276E+07
    8.3500 0.278782E+07 0.247543E+07 0.222753E+07
    8.3750 0.277197E+07 0.248216E+07 0.223300E+07
    8.4000 0.275518E+07 0.248755E+07 0.223983E+07
    8.4250 0.273769E+07 0.249052E+07 0.224852E+07
    8.4500 0.271996E+07 0.249033E+07 0.225906E+07
    8.4750 0.270247E+07 0.248675E+07 0.227094E+07
    8.5000 0.268552E+07 0.248014E+07 0.228345E+07
    8.5250 0.266956E+07 0.247104E+07 0.229547E+07
    8.5500 0.265487E+07 0.246013E+07 0.230609E+07
    8.5750 0.264156E+07 0.244803E+07 0.231475E+07
    8.6000 0.262966E+07 0.243503E+07 0.232127E+07
    8.6250 0.261904E+07 0.242115E+07 0.232615E+07
    8.6500 0.260942E+07 0.240638E+07 0.233012E+07
    8.6750 0.260053E+07 0.239051E+07 0.233410E+07
    8.7000 0.259192E+07 0.237358E+07 0.233922E+07
    8.7250 0.258338E+07 0.235597E+07 0.234595E+07
    8.7500 0.257471E+07 0.233824E+07 0.235438E+07
    8.7750 0.256583E+07 0.232124E+07 0.236416E+07
    8.8000 0.255692E+07 0.230588E+07 0.237450E+07
    8.8250 0.254814E+07 0.229302E+07 0.238454E+07
    8.8500 0.253998E+07 0.228289E+07 0.239340E+07
    8.8750 0.253285E+07 0.227546E+07 0.240049E+07
    8.9000 0.252738E+07 0.227002E+07 0.240567E+07
    8.9250 0.252382E+07 0.226579E+07 0.240924E+07
    8.9500 0.252247E+07 0.226174E+07 0.241167E+07
    8.9750 0.252375E+07 0.225678E+07 0.241327E+07
    9.0000 0.252735E+07 0.225056E+07 0.241472E+07
    9.0250 0.253339E+07 0.224293E+07 0.241588E+07
    9.0500 0.254144E+07 0.223439E+07 0.241666E+07
    9.0750 0.255105E+07 0.222580E+07 0.241668E+07
    9.1000 0.256184E+07 0.221812E+07 0.241546E+07
    9.1250 0.257359E+07 0.221193E+07 0.241249E+07
    9.1500 0.258560E+07 0.220795E+07 0.240790E+07
    9.1750 0.259779E+07 0.220607E+07 0.240185E+07
    9.2000 0.261018E+07 0.220560E+07 0.239479E+07
    9.2250 0.262274E+07 0.220585E+07 0.238746E+07
    9.2500 0.263565E+07 0.220593E+07 0.238047E+07
    9.2750 0.264916E+07 0.220517E+07 0.237408E+07
    9.3000 0.266345E+07 0.220321E+07 0.236835E+07
    9.3250 0.267866E+07 0.220036E+07 0.236279E+07
    9.3500 0.269481E+07 0.219713E+07 0.235693E+07
    9.3750 0.271195E+07 0.219436E+07 0.234988E+07
    9.4000 0.272977E+07 0.219299E+07 0.234105E+07
    9.4250 0.274790E+07 0.219361E+07 0.233052E+07
    9.4500 0.276592E+07 0.219669E+07 0.231841E+07
    9.4750 0.278327E+07 0.220222E+07 0.230550E+07
    9.5000 0.279947E+07 0.220979E+07 0.229289E+07
    9.5250 0.281397E+07 0.221915E+07 0.228154E+07
    9.5500 0.282648E+07 0.222980E+07 0.227221E+07
    9.5750 0.283710E+07 0.224135E+07 0.226519E+07
    9.6000 0.284574E+07 0.225393E+07 0.226023E+07
    9.6250 0.285268E+07 0.226760E+07 0.225676E+07
    9.6500 0.285850E+07 0.228246E+07 0.225362E+07
    9.6750 0.286352E+07 0.229872E+07 0.225002E+07
    9.7000 0.286844E+07 0.231604E+07 0.224505E+07
    9.7250 0.287353E+07 0.233399E+07 0.223842E+07
    9.7500 0.287897E+07 0.235188E+07 0.223040E+07
    9.7750 0.288501E+07 0.236867E+07 0.222124E+07
    9.8000 0.289134E+07 0.238354E+07 0.221202E+07
    9.8250 0.289777E+07 0.239586E+07 0.220352E+07
    9.8500 0.290376E+07 0.240553E+07 0.219632E+07
    9.8750 0.290880E+07 0.241280E+07 0.219084E+07
    9.9000 0.291220E+07 0.241864E+07 0.218709E+07
    9.9250 0.291354E+07 0.242393E+07 0.218476E+07
    9.9500 0.291260E+07 0.242960E+07 0.218332E+07
    9.9750 0.290912E+07 0.243636E+07 0.218257E+07
   10.0000 0.290330E+07 0.244429E+07 0.218223E+07
   10.0250 0.289527E+07 0.245315E+07 0.218244E+07
   10.0500 0.288548E+07 0.246206E+07 0.218356E+07
   10.0750 0.287433E+07 0.247025E+07 0.218596E+07
   10.1000 0.286238E+07 0.247666E+07 0.218988E+07
   10.1250 0.285018E+07 0.248057E+07 0.219522E+07
   10.1500 0.283789E+07 0.248194E+07 0.220193E+07
   10.1750 0.282584E+07 0.248094E+07 0.220935E+07
   10.2000 0.281391E+07 0.247839E+07 0.221687E+07
   10.2250 0.280188E+07 0.247514E+07 0.222395E+07
   10.2500 0.278932E+07 0.247214E+07 0.223022E+07
   10.2750 0.277593E+07 0.246985E+07 0.223574E+07
   10.3000 0.276129E+07 0.246840E+07 0.224090E+07
   10.3250 0.274500E+07 0.246774E+07 0.224659E+07
   10.3500 0.272709E+07 0.246717E+07 0.225343E+07
   10.3750 0.270746E+07 0.246619E+07 0.226214E+07
   10.4000 0.268666E+07 0.246402E+07 0.227294E+07
   10.4250 0.266517E+07 0.246035E+07 0.228556E+07
   10.4500 0.264357E+07 0.245514E+07 0.229946E+07
   10.4750 0.262266E+07 0.244849E+07 0.231347E+07
   10.5000 0.260310E+07 0.244070E+07 0.232651E+07
   10.5250 0.258546E+07 0.243204E+07 0.233763E+07
   10.5500 0.256991E+07 0.242279E+07 0.234639E+07
   10.5750 0.255683E+07 0.241273E+07 0.235261E+07
   10.6000 0.254602E+07 0.240170E+07 0.235683E+07
   10.6250 0.253714E+07 0.238947E+07 0.235987E+07
   10.6500 0.252958E+07 0.237595E+07 0.236284E+07
   10.6750 0.252285E+07 0.236120E+07 0.236653E+07
   10.7000 0.251660E+07 0.234545E+07 0.237136E+07
   10.7250 0.251030E+07 0.232956E+07 0.237753E+07
   10.7500 0.250361E+07 0.231450E+07 0.238481E+07
   10.7750 0.249658E+07 0.230109E+07 0.239249E+07
   10.8000 0.248937E+07 0.229003E+07 0.239986E+07
   10.8250 0.248235E+07 0.228164E+07 0.240629E+07
   10.8500 0.247607E+07 0.227564E+07 0.241137E+07
   10.8750 0.247118E+07 0.227128E+07 0.241502E+07
   10.9000 0.246827E+07 0.226764E+07 0.241734E+07
   10.9250 0.246779E+07 0.226366E+07 0.241858E+07
   10.9500 0.247020E+07 0.225844E+07 0.241901E+07
   10.9750 0.247550E+07 0.225167E+07 0.241881E+07
   11.0000 0.248350E+07 0.224355E+07 0.241780E+07
   11.0250 0.249407E+07 0.223451E+07 0.241562E+07
   11.0500 0.250663E+07 0.222551E+07 0.241202E+07
   11.0750 0.252051E+07 0.221768E+07 0.240685E+07
   11.1000 0.253519E+07 0.221176E+07 0.239994E+07
   11.1250 0.255007E+07 0.220819E+07 0.239168E+07
   11.1500 0.256491E+07 0.220694E+07 0.238259E+07
   11.1750 0.257975E+07 0.220745E+07 0.237321E+07
   11.2000 0.259447E+07 0.220911E+07 0.236422E+07
   11.2250 0.260933E+07 0.221112E+07 0.235621E+07
   11.2500 0.262490E+07 0.221281E+07 0.234905E+07
   11.2750 0.264148E+07 0.221394E+07 0.234253E+07
   11.3000 0.265954E+07 0.221448E+07 0.233600E+07
   11.3250 0.267952E+07 0.221474E+07 0.232846E+07
   11.3500 0.270132E+07 0.221530E+07 0.231931E+07
   11.3750 0.272501E+07 0.221653E+07 0.230801E+07
   11.4000 0.275019E+07 0.221880E+07 0.229457E+07
   11.4250 0.277621E+07 0.222227E+07 0.227953E+07
   11.4500 0.280246E+07 0.222674E+07 0.226375E+07
   11.4750 0.282814E+07 0.223206E+07 0.224833E+07
   11.5000 0.285244E+07 0.223803E+07 0.223438E+07
   11.5250 0.287476E+07 0.224459E+07 0.222261E+07
   11.5500 0.289469E+07 0.225187E+07 0.221335E+07
   11.5750 0.291195E+07 0.226024E+07 0.220648E+07
   11.6000 0.292664E+07 0.227006E+07 0.220140E+07
